match_date,kot,round_type,season_round,home_team,away_team,home_position,away_position,underdog,home_score,away_score,referee,stadium,attendance,season
30/01/2017,20:00:00,Regular round,20,Maccabi Haifa,Maccabi Tel Aviv,7,2,Maccabi Haifa,2,2,Eli Hacmon,Sammy Ofer Stadium,26100,2016/2017
04/02/2017,15:00:00,Regular round,21,Ironi Kiryat Shmona,Maccabi Petah Tikva,4,3,Ironi Kiryat Shmona,0,1,Nael Odeh,Kiryat Shmona Municipal Stadium,600,2016/2017
04/02/2017,17:00:00,Regular round,21,Hapoel Haifa,Ihud Bnei Sakhnin,8,6,Hapoel Haifa,0,1,Zvika Levi,Sammy Ofer Stadium,4100,2016/2017
04/02/2017,17:30:00,Regular round,21,Bnei Yehuda Tel Aviv,Beitar Jerusalem,11,5,Bnei Yehuda Tel Aviv,1,1,Shalom Ben Avraham,HaMoshava Stadium,5600,2016/2017
04/02/2017,20:00:00,Regular round,21,Maccabi Tel Aviv,Hapoel Beer Sheva,2,1,Maccabi Tel Aviv,1,0,Ziv Adler,Netanya Stadium,12335,2016/2017
05/02/2017,18:00:00,Regular round,21,FC Ashdod,Hapoel Raanana,10,9,FC Ashdod,0,1,Igal Frid,Yud-Alef Stadion,1200,2016/2017
05/02/2017,19:15:00,Regular round,21,Hapoel Kfar Saba,Hapoel Tel Aviv,12,14,Hapoel Tel Aviv,0,0,Guy Berger,Levita Stadium,3400,2016/2017
06/02/2017,19:30:00,Regular round,21,Hapoel Ashkelon,Maccabi Haifa,13,7,Hapoel Ashkelon,0,2,Daniel Bar Natan,Sala Stadium,3700,2016/2017
11/02/2017,15:00:00,Regular round,22,Maccabi Haifa,Hapoel Haifa,7,8,Hapoel Haifa,0,3,Roi Reinshreiber,Sammy Ofer Stadium,27643,2016/2017
11/02/2017,17:00:00,Regular round,22,Ironi Kiryat Shmona,Bnei Yehuda Tel Aviv,6,10,Bnei Yehuda Tel Aviv,0,1,Ohad Asulin,Kiryat Shmona Municipal Stadium,900,2016/2017
11/02/2017,17:15:00,Regular round,22,Hapoel Beer Sheva,Hapoel Ashkelon,1,13,Hapoel Ashkelon,2,1,Idan Layba,Toto Jacob Turner Stadium,14972,2016/2017
11/02/2017,19:30:00,Regular round,22,Hapoel Raanana,Beitar Jerusalem,9,4,Hapoel Raanana,0,4,Oren Siminyan,Netanya Stadium,4000,2016/2017
12/02/2017,18:00:00,Regular round,22,Ihud Bnei Sakhnin,Hapoel Kfar Saba,5,12,Hapoel Kfar Saba,1,0,Eli Hacmon,Doha Stadium,2000,2016/2017
12/02/2017,19:15:00,Regular round,22,Hapoel Tel Aviv,FC Ashdod,14,11,Hapoel Tel Aviv,2,0,Daniel Bar Natan,HaMoshava Stadium,4600,2016/2017
13/02/2017,20:00:00,Regular round,22,Maccabi Petah Tikva,Maccabi Tel Aviv,3,2,Maccabi Petah Tikva,0,1,Alon Yefet,HaMoshava Stadium,8000,2016/2017
18/02/2017,15:00:00,Regular round,23,Hapoel Kfar Saba,Maccabi Haifa,12,6,Hapoel Kfar Saba,0,2,Ziv Adler,Levita Stadium,4600,2016/2017
18/02/2017,17:00:00,Regular round,23,Bnei Yehuda Tel Aviv,Hapoel Raanana,11,9,Bnei Yehuda Tel Aviv,0,2,Aviad Shiloah,HaMoshava Stadium,3500,2016/2017
18/02/2017,17:15:00,Regular round,23,FC Ashdod,Ihud Bnei Sakhnin,10,5,FC Ashdod,1,1,Menashe Mashiah,Yud-Alef Stadion,1000,2016/2017
18/02/2017,19:30:00,Regular round,23,Maccabi Tel Aviv,Ironi Kiryat Shmona,2,7,Ironi Kiryat Shmona,3,0,Guy Berger,Netanya Stadium,10934,2016/2017
19/02/2017,18:00:00,Regular round,23,Hapoel Ashkelon,Maccabi Petah Tikva,13,3,Hapoel Ashkelon,0,1,Zvika Levi,Sala Stadium,1500,2016/2017
19/02/2017,19:15:00,Regular round,23,Hapoel Haifa,Hapoel Beer Sheva,8,1,Hapoel Haifa,0,0,Gal Leibovitz,Sammy Ofer Stadium,4800,2016/2017
20/02/2017,20:00:00,Regular round,23,Hapoel Tel Aviv,Beitar Jerusalem,14,4,Hapoel Tel Aviv,1,2,Erez Papir,HaMoshava Stadium,10000,2016/2017
25/02/2017,15:00:00,Regular round,24,Hapoel Tel Aviv,Hapoel Raanana,14,9,Hapoel Tel Aviv,0,0,Igal Frid,HaMoshava Stadium,8000,2016/2017
25/02/2017,17:00:00,Regular round,24,Hapoel Ashkelon,Ironi Kiryat Shmona,13,6,Hapoel Ashkelon,1,1,Roi Reinshreiber,Sala Stadium,1400,2016/2017
25/02/2017,17:15:00,Regular round,24,Maccabi Haifa,FC Ashdod,7,10,FC Ashdod,0,1,Idan Layba,Sammy Ofer Stadium,16094,2016/2017
25/02/2017,19:30:00,Regular round,24,Maccabi Tel Aviv,Bnei Yehuda Tel Aviv,2,11,Bnei Yehuda Tel Aviv,2,0,Eitan Shmuelevic,Netanya Stadium,11027,2016/2017
26/02/2017,18:00:00,Regular round,24,Maccabi Petah Tikva,Hapoel Haifa,3,8,Hapoel Haifa,3,1,Shalom Ben Avraham,HaMoshava Stadium,2000,2016/2017
26/02/2017,20:00:00,Regular round,24,Ihud Bnei Sakhnin,Beitar Jerusalem,5,4,Ihud Bnei Sakhnin,0,2,Alon Yefet,Doha Stadium,8000,2016/2017
27/02/2017,19:30:00,Regular round,24,Hapoel Beer Sheva,Hapoel Kfar Saba,1,12,Hapoel Kfar Saba,3,0,Oren Siminyan,Toto Jacob Turner Stadium,14550,2016/2017
04/03/2017,15:00:00,Regular round,25,Hapoel Haifa,Ironi Kiryat Shmona,8,6,Hapoel Haifa,1,2,Erez Papir,Sammy Ofer Stadium,2500,2016/2017
04/03/2017,17:00:00,Regular round,25,Hapoel Raanana,Ihud Bnei Sakhnin,9,5,Hapoel Raanana,0,1,Idan Layba,Netanya Stadium,1100,2016/2017
04/03/2017,17:15:00,Regular round,25,Hapoel Tel Aviv,Bnei Yehuda Tel Aviv,14,11,Hapoel Tel Aviv,1,2,Ziv Adler,HaMoshava Stadium,8500,2016/2017
04/03/2017,19:30:00,Regular round,25,FC Ashdod,Hapoel Beer Sheva,10,1,FC Ashdod,0,1,Zvika Levi,Yud-Alef Stadion,5200,2016/2017
05/03/2017,18:00:00,Regular round,25,Hapoel Kfar Saba,Maccabi Petah Tikva,12,3,Hapoel Kfar Saba,1,3,Gal Leibovitz,Levita Stadium,1200,2016/2017
05/03/2017,19:15:00,Regular round,25,Hapoel Ashkelon,Maccabi Tel Aviv,13,2,Hapoel Ashkelon,1,2,Guy Berger,Sala Stadium,5100,2016/2017
06/03/2017,20:00:00,Regular round,25,Beitar Jerusalem,Maccabi Haifa,4,7,Maccabi Haifa,0,1,Eli Hacmon,Teddy-Kollek-Stadion,15000,2016/2017
11/03/2017,17:00:00,Regular round,26,Maccabi Petah Tikva,FC Ashdod,3,9,FC Ashdod,0,1,Oren Siminyan,HaMoshava Stadium,2100,2016/2017
11/03/2017,19:30:00,Regular round,26,Ironi Kiryat Shmona,Hapoel Kfar Saba,7,12,Hapoel Kfar Saba,1,2,Daniel Bar Natan,Kiryat Shmona Municipal Stadium,1500,2016/2017
11/03/2017,19:30:00,Regular round,26,Maccabi Haifa,Hapoel Raanana,6,10,Hapoel Raanana,2,0,Menashe Mashiah,Sammy Ofer Stadium,18000,2016/2017
11/03/2017,19:30:00,Regular round,26,Ihud Bnei Sakhnin,Hapoel Tel Aviv,5,14,Hapoel Tel Aviv,0,0,Eitan Shmuelevic,Doha Stadium,4000,2016/2017
12/03/2017,18:00:00,Regular round,26,Bnei Yehuda Tel Aviv,Hapoel Ashkelon,11,13,Hapoel Ashkelon,0,0,Liran Liany,HaMoshava Stadium,2500,2016/2017
12/03/2017,19:15:00,Regular round,26,Maccabi Tel Aviv,Hapoel Haifa,2,8,Hapoel Haifa,1,0,Ziv Adler,Netanya Stadium,9350,2016/2017
13/03/2017,20:00:00,Regular round,26,Hapoel Beer Sheva,Beitar Jerusalem,1,4,Beitar Jerusalem,2,1,Roi Reinshreiber,Toto Jacob Turner Stadium,15000,2016/2017
18/03/2017,17:15:00, Championship round,1,Maccabi Tel Aviv,Ihud Bnei Sakhnin,2,5,Ihud Bnei Sakhnin,3,0,Eli Hacmon,Netanya Stadium,10500,2016/2017
18/03/2017,19:30:00, Championship round,1,Maccabi Petah Tikva,Beitar Jerusalem,3,4,Beitar Jerusalem,0,1,Idan Layba,HaMoshava Stadium,4200,2016/2017
19/03/2017,20:00:00, Championship round,1,Hapoel Beer Sheva,Maccabi Haifa,1,6,Maccabi Haifa,4,0,Erez Papir,Toto Jacob Turner Stadium,14775,2016/2017
01/04/2017,18:30:00, Championship round,2,Maccabi Haifa,Beitar Jerusalem,6,4,Maccabi Haifa,3,2,Daniel Bar Natan,Sammy Ofer Stadium,20000,2016/2017
01/04/2017,20:10:00, Championship round,2,Hapoel Beer Sheva,Maccabi Tel Aviv,1,2,Maccabi Tel Aviv,1,0,Roi Reinshreiber,Toto Jacob Turner Stadium,15500,2016/2017
02/04/2017,18:00:00, Championship round,2,Ihud Bnei Sakhnin,Maccabi Petah Tikva,5,3,Ihud Bnei Sakhnin,1,0,Shalom Ben Avraham,Doha Stadium,300,2016/2017
08/04/2017,19:30:00, Championship round,3,Beitar Jerusalem,Ihud Bnei Sakhnin,4,5,Ihud Bnei Sakhnin,3,0,Eitan Shmuelevic,Teddy-Kollek-Stadion,5000,2016/2017
09/04/2017,19:10:00, Championship round,3,Maccabi Petah Tikva,Hapoel Beer Sheva,3,1,Maccabi Petah Tikva,1,2,Ziv Adler,HaMoshava Stadium,9500,2016/2017
09/04/2017,20:00:00, Championship round,3,Maccabi Tel Aviv,Maccabi Haifa,2,6,Maccabi Haifa,3,0,Alon Yefet,Netanya Stadium,11769,2016/2017
15/04/2017,17:00:00, Championship round,4,Maccabi Haifa,Ihud Bnei Sakhnin,6,5,Maccabi Haifa,0,1,Gal Leibovitz,Sammy Ofer Stadium,14973,2016/2017
15/04/2017,19:30:00, Championship round,4,Maccabi Tel Aviv,Maccabi Petah Tikva,2,3,Maccabi Petah Tikva,2,0,Daniel Bar Natan,Netanya Stadium,10275,2016/2017
17/04/2017,20:00:00, Championship round,4,Hapoel Beer Sheva,Beitar Jerusalem,1,4,Beitar Jerusalem,2,0,Erez Papir,Toto Jacob Turner Stadium,14750,2016/2017
22/04/2017,17:00:00, Championship round,5,Maccabi Petah Tikva,Maccabi Haifa,3,6,Maccabi Haifa,0,1,Guy Berger,HaMoshava Stadium,3000,2016/2017
22/04/2017,19:15:00, Championship round,5,Ihud Bnei Sakhnin,Hapoel Beer Sheva,5,1,Ihud Bnei Sakhnin,1,3,Alon Yefet,Doha Stadium,4000,2016/2017
22/04/2017,20:00:00, Championship round,5,Beitar Jerusalem,Maccabi Tel Aviv,4,2,Beitar Jerusalem,1,1,Eli Hacmon,Teddy-Kollek-Stadion,7000,2016/2017
25/04/2017,18:45:00, Championship round,6,Ihud Bnei Sakhnin,Maccabi Tel Aviv,5,2,Ihud Bnei Sakhnin,1,3,Erez Papir,Doha Stadium,1700,2016/2017
25/04/2017,20:00:00, Championship round,6,Maccabi Haifa,Hapoel Beer Sheva,6,1,Maccabi Haifa,0,1,Eitan Shmuelevic,Sammy Ofer Stadium,19723,2016/2017
26/04/2017,18:45:00, Championship round,6,Beitar Jerusalem,Maccabi Petah Tikva,3,4,Maccabi Petah Tikva,2,1,Liran Liany,Teddy-Kollek-Stadion,6500,2016/2017
29/04/2017,17:00:00, Championship round,7,Maccabi Petah Tikva,Ihud Bnei Sakhnin,4,5,Ihud Bnei Sakhnin,1,0,Zvika Levi,HaMoshava Stadium,2000,2016/2017
29/04/2017,19:10:00, Championship round,7,Beitar Jerusalem,Maccabi Haifa,3,6,Maccabi Haifa,2,0,Roi Reinshreiber,Teddy-Kollek-Stadion,6500,2016/2017
29/04/2017,20:00:00, Championship round,7,Maccabi Tel Aviv,Hapoel Beer Sheva,2,1,Maccabi Tel Aviv,1,2,Liran Liany,Netanya Stadium,12206,2016/2017
06/05/2017,19:30:00, Championship round,8,Ihud Bnei Sakhnin,Beitar Jerusalem,5,3,Ihud Bnei Sakhnin,1,5,Ziv Adler,Akko Municipal Stadium,700,2016/2017
07/05/2017,19:15:00, Championship round,8,Maccabi Haifa,Maccabi Tel Aviv,6,2,Maccabi Haifa,0,2,Igal Frid,Sammy Ofer Stadium,12000,2016/2017
08/05/2017,19:00:00, Championship round,8,Hapoel Beer Sheva,Maccabi Petah Tikva,1,4,Maccabi Petah Tikva,1,1,Gal Leibovitz,Toto Jacob Turner Stadium,15125,2016/2017
13/05/2017,17:00:00, Championship round,9,Ihud Bnei Sakhnin,Maccabi Haifa,5,6,Maccabi Haifa,1,0,Aviad Shiloah,Doha Stadium,1000,2016/2017
14/05/2017,19:15:00, Championship round,9,Maccabi Petah Tikva,Maccabi Tel Aviv,4,2,Maccabi Petah Tikva,2,1,Guy Berger,HaMoshava Stadium,3000,2016/2017
15/05/2017,19:30:00, Championship round,9,Beitar Jerusalem,Hapoel Beer Sheva,3,1,Beitar Jerusalem,1,1,Shalom Ben Avraham,Teddy-Kollek-Stadion,5700,2016/2017
20/05/2017,18:00:00, Championship round,10,Hapoel Beer Sheva,Ihud Bnei Sakhnin,1,5,Ihud Bnei Sakhnin,2,0,Nael Odeh,Toto Jacob Turner Stadium,10180,2016/2017
20/05/2017,19:30:00, Championship round,10,Maccabi Haifa,Maccabi Petah Tikva,6,4,Maccabi Haifa,0,0,Daniel Bar Natan,Sammy Ofer Stadium,4280,2016/2017
20/05/2017,19:30:00, Championship round,10,Maccabi Tel Aviv,Beitar Jerusalem,2,3,Beitar Jerusalem,0,2,Erez Papir,Netanya Stadium,7170,2016/2017
18/03/2017,15:00:00,Relegation round,1,Ironi Kiryat Shmona,Hapoel Tel Aviv,1,8,Hapoel Tel Aviv,2,3,Liran Liany,Kiryat Shmona Municipal Stadium,2000,2016/2017
18/03/2017,17:00:00,Relegation round,1,Hapoel Haifa,Hapoel Ashkelon,5,7,Hapoel Ashkelon,1,4,Roi Reinshreiber,Sammy Ofer Stadium,1700,2016/2017
19/03/2017,18:00:00,Relegation round,1,Hapoel Raanana,Bnei Yehuda Tel Aviv,4,3,Hapoel Raanana,0,2,Zvika Levi,Netanya Stadium,700,2016/2017
20/03/2017,19:30:00,Relegation round,1,FC Ashdod,Hapoel Kfar Saba,2,6,Hapoel Kfar Saba,0,0,Eitan Shmuelevic,Yud-Alef Stadion,1350,2016/2017
01/04/2017,17:00:00,Relegation round,2,Hapoel Tel Aviv,Bnei Yehuda Tel Aviv,6,5,Hapoel Tel Aviv,2,0,Alon Yefet,HaMoshava Stadium,10000,2016/2017
01/04/2017,17:00:00,Relegation round,2,Ironi Kiryat Shmona,Hapoel Haifa,1,3,Hapoel Haifa,0,2,David Fucsman,Kiryat Shmona Municipal Stadium,700,2016/2017
02/04/2017,19:15:00,Relegation round,2,Hapoel Kfar Saba,Hapoel Raanana,8,2,Hapoel Kfar Saba,0,2,Guy Berger,Levita Stadium,1100,2016/2017
03/04/2017,19:30:00,Relegation round,2,Hapoel Ashkelon,FC Ashdod,7,4,Hapoel Ashkelon,0,0,Erez Papir,Sala Stadium,2500,2016/2017
08/04/2017,15:00:00,Relegation round,3,Hapoel Haifa,Hapoel Tel Aviv,2,7,Hapoel Tel Aviv,3,3,Menashe Masiah,Sammy Ofer Stadium,6700,2016/2017
08/04/2017,17:00:00,Relegation round,3,Hapoel Raanana,Hapoel Ashkelon,5,6,Hapoel Ashkelon,0,2,Eli Hacmon,Netanya Stadium,700,2016/2017
08/04/2017,17:15:00,Relegation round,3,Bnei Yehuda Tel Aviv,Hapoel Kfar Saba,3,8,Hapoel Kfar Saba,1,0,Oren Siminyan,HaMoshava Stadium,2300,2016/2017
09/04/2017,18:00:00,Relegation round,3,FC Ashdod,Ironi Kiryat Shmona,4,1,FC Ashdod,1,1,Aviad Shiloah,Yud-Alef Stadion,720,2016/2017
22/04/2017,16:15:00,Relegation round,4,Hapoel Ashkelon,Bnei Yehuda Tel Aviv,6,5,Hapoel Ashkelon,1,0,Eitan Shmuelevic,Sala Stadium,1800,2016/2017
22/04/2017,17:00:00,Relegation round,4,Hapoel Haifa,FC Ashdod,3,4,FC Ashdod,1,1,Igal Frid,Sammy Ofer Stadium,2200,2016/2017
22/04/2017,19:15:00,Relegation round,4,Ironi Kiryat Shmona,Hapoel Raanana,1,2,Hapoel Raanana,2,3,Ohad Asulin,Kiryat Shmona Municipal Stadium,400,2016/2017
24/04/2017,20:00:00,Relegation round,4,Hapoel Tel Aviv,Hapoel Kfar Saba,7,8,Hapoel Kfar Saba,2,0,Ziv Adler,HaMoshava Stadium,10000,2016/2017
27/04/2017,18:30:00,Relegation round,5,Hapoel Raanana,Hapoel Haifa,4,2,Hapoel Raanana,0,2,Asad Gabarin,Netanya Stadium,500,2016/2017
27/04/2017,18:30:00,Relegation round,5,Bnei Yehuda Tel Aviv,Ironi Kiryat Shmona,5,1,Bnei Yehuda Tel Aviv,0,2,Nael Odeh,HaMoshava Stadium,1500,2016/2017
29/04/2017,16:45:00,Relegation round,5,FC Ashdod,Hapoel Tel Aviv,3,7,Hapoel Tel Aviv,2,0,Alon Yefet,Yud-Alef Stadion,4500,2016/2017
29/04/2017,16:45:00,Relegation round,5,Hapoel Kfar Saba,Hapoel Ashkelon,8,6,Hapoel Kfar Saba,1,0,Eli Hacmon,Levita Stadium,1500,2016/2017
06/05/2017,18:00:00,Relegation round,6,Hapoel Tel Aviv,Hapoel Ashkelon,7,6,Hapoel Tel Aviv,0,0,Liran Liany,HaMoshava Stadium,10500,2016/2017
06/05/2017,18:00:00,Relegation round,6,Ironi Kiryat Shmona,Hapoel Kfar Saba,1,8,Hapoel Kfar Saba,1,4,Erez Papir,Kiryat Shmona Municipal Stadium,200,2016/2017
06/05/2017,18:00:00,Relegation round,6,FC Ashdod,Hapoel Raanana,3,4,Hapoel Raanana,2,2,David Fucsman,Yud-Alef Stadion,250,2016/2017
06/05/2017,18:00:00,Relegation round,6,Hapoel Haifa,Bnei Yehuda Tel Aviv,2,5,Bnei Yehuda Tel Aviv,1,1,Eli Hacmon,Sammy Ofer Stadium,1900,2016/2017
13/05/2017,19:30:00,Relegation round,7,Hapoel Raanana,Hapoel Tel Aviv,4,8,Hapoel Tel Aviv,1,1,Eli Hacmon,Netanya Stadium,6500,2016/2017
13/05/2017,19:30:00,Relegation round,7,Bnei Yehuda Tel Aviv,FC Ashdod,5,3,Bnei Yehuda Tel Aviv,2,1,Ohad Asulin,HaMoshava Stadium,300,2016/2017
13/05/2017,19:30:00,Relegation round,7,Hapoel Ashkelon,Ironi Kiryat Shmona,6,1,Hapoel Ashkelon,2,1,Eitan Shmuelevic,Sala Stadium,5000,2016/2017
13/05/2017,19:30:00,Relegation round,7,Hapoel Kfar Saba,Hapoel Haifa,7,2,Hapoel Kfar Saba,1,0,Menashe Masiah,Levita Stadium,2300,2016/2017
19/08/2017,17:00:00,Regular round,1,FC Ashdod,Maccabi Petah Tikva,10,4,FC Ashdod,1,2,Erez Papir,Yud-Alef Stadion,900,2017/2018
19/08/2017,18:00:00,Regular round,1,Hapoel Raanana,Ironi Kiryat Shmona,9,8,Hapoel Raanana,0,0,Orel Grinfeld,Netanya Stadium,600,2017/2018
19/08/2017,18:15:00,Regular round,1,Hapoel Haifa,Hapoel Ashkelon,2,11,Hapoel Ashkelon,3,1,Daniel Bar Natan,Sammy Ofer Stadium,2500,2017/2018
19/08/2017,19:30:00,Regular round,1,Hapoel Beer Sheva,Maccabi Netanya,6,7,Maccabi Netanya,1,1,Ziv Adler,Toto Jacob Turner Stadium,14786,2017/2018
20/08/2017,18:00:00,Regular round,1,Hapoel Acre,Ihud Bnei Sakhnin,14,5,Hapoel Acre,1,2,Gal Leibovitz,Akko Municipal Stadium,800,2017/2018
20/08/2017,20:00:00,Regular round,1,Maccabi Tel Aviv,Beitar Jerusalem,13,1,Maccabi Tel Aviv,0,3,Liran Liany,Netanya Stadium,11325,2017/2018
21/08/2017,19:30:00,Regular round,1,Bnei Yehuda Tel Aviv,Maccabi Haifa,3,12,Maccabi Haifa,2,0,Eli Hacmon,HaMoshava Stadium,7500,2017/2018
26/08/2017,17:00:00,Regular round,2,Ihud Bnei Sakhnin,Hapoel Raanana,3,10,Hapoel Raanana,2,1,Zvika Levi,Akko Municipal Stadium,650,2017/2018
26/08/2017,17:30:00,Regular round,2,Hapoel Ashkelon,Bnei Yehuda Tel Aviv,12,4,Hapoel Ashkelon,1,1,Erez Papir,Sala Stadium,2200,2017/2018
26/08/2017,19:15:00,Regular round,2,Maccabi Netanya,Hapoel Acre,8,14,Hapoel Acre,2,2,Igal Frid,Netanya Stadium,4373,2017/2018
26/08/2017,19:30:00,Regular round,2,Maccabi Petah Tikva,Hapoel Haifa,6,2,Maccabi Petah Tikva,0,2,Eli Hacmon,HaMoshava Stadium,2670,2017/2018
27/08/2017,19:10:00,Regular round,2,Ironi Kiryat Shmona,Maccabi Tel Aviv,9,7,Ironi Kiryat Shmona,1,2,Gal Leibovitz,Akko Municipal Stadium,2100,2017/2018
27/08/2017,20:00:00,Regular round,2,Maccabi Haifa,Hapoel Beer Sheva,5,11,Hapoel Beer Sheva,3,1,Eitan Shmuelevic,Sammy Ofer Stadium,27180,2017/2018
28/08/2017,19:30:00,Regular round,2,Beitar Jerusalem,FC Ashdod,1,13,FC Ashdod,4,1,Roi Reinshreiber,HaMoshava Stadium,9000,2017/2018
09/09/2017,17:00:00,Regular round,3,Maccabi Tel Aviv,Ihud Bnei Sakhnin,3,4,Ihud Bnei Sakhnin,2,0,Ziv Adler,Netanya Stadium,10127,2017/2018
09/09/2017,18:15:00,Regular round,3,Hapoel Haifa,Bnei Yehuda Tel Aviv,2,6,Bnei Yehuda Tel Aviv,2,1,Liran Liany,Sammy Ofer Stadium,4000,2017/2018
09/09/2017,18:15:00,Regular round,3,FC Ashdod,Ironi Kiryat Shmona,14,7,FC Ashdod,0,2,David Fucsman,Yud-Alef Stadion,700,2017/2018
09/09/2017,19:30:00,Regular round,3,Hapoel Beer Sheva,Hapoel Ashkelon,8,12,Hapoel Ashkelon,1,0,Menashe Masiah,Toto Jacob Turner Stadium,14725,2017/2018
10/09/2017,18:00:00,Regular round,3,Hapoel Raanana,Maccabi Netanya,13,5,Hapoel Raanana,0,3,Ohad Asulin,Netanya Stadium,2200,2017/2018
10/09/2017,19:15:00,Regular round,3,Hapoel Acre,Maccabi Haifa,11,9,Hapoel Acre,2,0,Daniel Bar Natan,Akko Municipal Stadium,5000,2017/2018
11/09/2017,20:00:00,Regular round,3,Maccabi Petah Tikva,Beitar Jerusalem,10,1,Maccabi Petah Tikva,1,2,Alon Yefet,HaMoshava Stadium,8000,2017/2018
16/09/2017,17:00:00,Regular round,4,Ironi Kiryat Shmona,Maccabi Petah Tikva,4,11,Maccabi Petah Tikva,3,1,Eitan Shmuelevic,Akko Municipal Stadium,200,2017/2018
16/09/2017,18:00:00,Regular round,4,Maccabi Haifa,Hapoel Raanana,7,13,Hapoel Raanana,4,2,Igal Frid,Sammy Ofer Stadium,16437,2017/2018
16/09/2017,18:30:00,Regular round,4,Hapoel Ashkelon,Hapoel Acre,10,12,Hapoel Acre,2,1,Eli Hacmon,Sala Stadium,2000,2017/2018
16/09/2017,19:30:00,Regular round,4,Beitar Jerusalem,Hapoel Haifa,1,2,Hapoel Haifa,3,3,Ziv Adler,Teddy-Kollek-Stadion,15000,2017/2018
17/09/2017,18:00:00,Regular round,4,Ihud Bnei Sakhnin,FC Ashdod,6,14,FC Ashdod,0,0,Shalom Ben Avraham,Akko Municipal Stadium,1000,2017/2018
17/09/2017,19:15:00,Regular round,4,Bnei Yehuda Tel Aviv,Hapoel Beer Sheva,9,5,Bnei Yehuda Tel Aviv,0,1,Roi Reinshreiber,HaMoshava Stadium,4300,2017/2018
18/09/2017,20:00:00,Regular round,4,Maccabi Netanya,Maccabi Tel Aviv,8,3,Maccabi Netanya,2,3,Orel Grinfeld,Netanya Stadium,9000,2017/2018
23/09/2017,17:00:00,Regular round,5,Hapoel Acre,Bnei Yehuda Tel Aviv,12,11,Hapoel Acre,1,1,Idan Leiba,Akko Municipal Stadium,500,2017/2018
23/09/2017,18:00:00,Regular round,5,Hapoel Raanana,Hapoel Ashkelon,13,7,Hapoel Raanana,0,3,Guy Berger,Netanya Stadium,700,2017/2018
23/09/2017,18:15:00,Regular round,5,FC Ashdod,Maccabi Netanya,14,4,FC Ashdod,0,3,Asad Gabarin,Yud-Alef Stadion,1750,2017/2018
23/09/2017,19:30:00,Regular round,5,Hapoel Haifa,Hapoel Beer Sheva,2,6,Hapoel Beer Sheva,1,1,Gal Leibovitz,Sammy Ofer Stadium,7000,2017/2018
24/09/2017,18:00:00,Regular round,5,Maccabi Petah Tikva,Ihud Bnei Sakhnin,10,9,Maccabi Petah Tikva,1,0,Liran Liany,HaMoshava Stadium,1100,2017/2018
24/09/2017,20:00:00,Regular round,5,Maccabi Tel Aviv,Maccabi Haifa,3,8,Maccabi Haifa,0,0,Alon Yefet,Netanya Stadium,12400,2017/2018
25/09/2017,19:30:00,Regular round,5,Beitar Jerusalem,Ironi Kiryat Shmona,1,5,Ironi Kiryat Shmona,1,1,Menashe Masiah,Teddy-Kollek-Stadion,10500,2017/2018
01/10/2017,18:00:00,Regular round,6,Bnei Yehuda Tel Aviv,Hapoel Raanana,10,13,Hapoel Raanana,1,0,Zvika Levi,HaMoshava Stadium,1500,2017/2018
01/10/2017,19:00:00,Regular round,6,Ironi Kiryat Shmona,Hapoel Haifa,8,1,Ironi Kiryat Shmona,0,1,Roi Reinshreiber,Kiryat Shmona Municipal Stadium,2100,2017/2018
01/10/2017,19:00:00,Regular round,6,Maccabi Haifa,FC Ashdod,6,14,FC Ashdod,1,0,Shalom Ben Avraham,Sammy Ofer Stadium,15932,2017/2018
01/10/2017,20:00:00,Regular round,6,Hapoel Ashkelon,Maccabi Tel Aviv,9,5,Hapoel Ashkelon,2,2,Orel Grinfeld,Sala Stadium,5120,2017/2018
02/10/2017,19:15:00,Regular round,6,Maccabi Netanya,Maccabi Petah Tikva,2,11,Maccabi Petah Tikva,4,0,Ziv Adler,Netanya Stadium,4000,2017/2018
02/10/2017,20:00:00,Regular round,6,Ihud Bnei Sakhnin,Beitar Jerusalem,7,3,Ihud Bnei Sakhnin,3,2,Eli Hacmon,Akko Municipal Stadium,2000,2017/2018
18/11/2017,19:30:00,Regular round,6,Hapoel Beer Sheva,Hapoel Acre,4,12,Hapoel Acre,3,1,Daniel Bar Natan,Toto Jacob Turner Stadium,15183,2017/2018
14/10/2017,17:00:00,Regular round,7,Maccabi Petah Tikva,Maccabi Haifa,11,6,Maccabi Petah Tikva,2,2,Liran Liany,HaMoshava Stadium,7000,2017/2018
14/10/2017,17:30:00,Regular round,7,Hapoel Haifa,Hapoel Acre,1,12,Hapoel Acre,4,0,Igal Frid,Sammy Ofer Stadium,4440,2017/2018
14/10/2017,18:00:00,Regular round,7,FC Ashdod,Hapoel Ashkelon,13,9,FC Ashdod,1,1,Menashe Masiah,Yud-Alef Stadion,1700,2017/2018
14/10/2017,19:30:00,Regular round,7,Hapoel Raanana,Hapoel Beer Sheva,14,3,Hapoel Raanana,1,3,Erez Papir,Netanya Stadium,2876,2017/2018
15/10/2017,18:00:00,Regular round,7,Ironi Kiryat Shmona,Ihud Bnei Sakhnin,8,7,Ironi Kiryat Shmona,0,0,Ohad Asulin,Kiryat Shmona Municipal Stadium,1120,2017/2018
