match_date,kot,round_type,season_round,home_team,away_team,home_position,away_position,underdog,home_score,away_score,referee,stadium,attendance,season
02/05/2015,4:30 PM,Relegation round,5,Hapoel Acre,Hapoel Raanana,5,4,Hapoel Acre,2,0,Orel Grinfeld,Akko Municipal Stadium,2000,2014
09/05/2015,6:30 PM,Relegation round,6,Ihud Bnei Sakhnin,Hapoel Tel Aviv,1,3,Hapoel Tel Aviv,2,0,Guy Berger,Doha Stadium,1500,2014
09/05/2015,6:45 PM,Relegation round,6,FC Ashdod,Hapoel Petah Tikva,7,8,Hapoel Petah Tikva,2,4,Menashe Masiah,Yud-Alef Stadion,1100,2014
09/05/2015,6:45 PM,Relegation round,6,Hapoel Raanana,Hapoel Haifa,4,6,Hapoel Haifa,1,2,Liran Liany,Netanya Stadium,1000,2014
11/05/2015,6:30 PM,Relegation round,6,Maccabi Netanya,Hapoel Acre,2,5,Hapoel Acre,1,2,Daniel Bar Natan,Netanya Stadium,0,2014
16/05/2015,5:00 PM,Relegation round,7,Hapoel Petah Tikva,Hapoel Raanana,7,4,Hapoel Petah Tikva,4,2,Shimon Elkabetz,HaMoshava Stadium,600,2014
16/05/2015,7:30 PM,Relegation round,7,Hapoel Tel Aviv,FC Ashdod,2,8,FC Ashdod,1,0,Alon Yefet,Bloomfield,0,2014
16/05/2015,7:30 PM,Relegation round,7,Hapoel Acre,Ihud Bnei Sakhnin,5,1,Hapoel Acre,1,0,Snir Zcharia,Akko Municipal Stadium,2000,2014
16/05/2015,7:30 PM,Relegation round,7,Hapoel Haifa,Maccabi Netanya,6,3,Hapoel Haifa,0,0,Menashe Masiah,Sammy Ofer Stadium,0,2014
22/08/2015,4:45 PM,Regular round,1,Maccabi Tel Aviv,Ihud Bnei Sakhnin,3,10,Ihud Bnei Sakhnin,3,2,Eli Hacmon,Bloomfield,11007,2015
22/08/2015,6:00 PM,Regular round,1,Hapoel Raanana,Hapoel Kfar Saba,7,6,Hapoel Raanana,2,2,Guy Berger,Netanya Stadium,1000,2015
22/08/2015,6:00 PM,Regular round,1,Maccabi Petah Tikva,Maccabi Netanya,5,11,Maccabi Netanya,1,0,Daniel Bar Natan,HaMoshava Stadium,3000,2015
22/08/2015,7:00 PM,Regular round,1,Hapoel Acre,Hapoel Haifa,12,4,Hapoel Acre,0,1,Menashe Masiah,Akko Municipal Stadium,4000,2015
22/08/2015,7:10 PM,Regular round,1,Maccabi Haifa,Bnei Yehuda Tel Aviv,14,1,Maccabi Haifa,0,3,Eitan Shmuelevic,Sammy Ofer Stadium,30000,2015
23/08/2015,7:00 PM,Regular round,1,Ironi Kiryat Shmona,Hapoel Beer Sheva,13,2,Ironi Kiryat Shmona,1,3,Roi Reinshreiber,Kiryat Shmona Municipal Stadium,3500,2015
24/08/2015,7:55 PM,Regular round,1,Beitar Jerusalem,Hapoel Tel Aviv,9,8,Beitar Jerusalem,0,0,Ziv Adler,Teddy-Kollek-Stadion,21000,2015
29/08/2015,4:45 PM,Regular round,2,Hapoel Kfar Saba,Maccabi Haifa,4,14,Maccabi Haifa,1,0,Orel Grinfeld,Levita Stadium,3000,2015
29/08/2015,6:00 PM,Regular round,2,Hapoel Haifa,Maccabi Petah Tikva,9,1,Hapoel Haifa,0,3,Gal Leibovitz,Sammy Ofer Stadium,3500,2015
29/08/2015,6:00 PM,Regular round,2,Ihud Bnei Sakhnin,Hapoel Raanana,13,3,Ihud Bnei Sakhnin,2,3,Zvika Levi,Doha Stadium,1000,2015
29/08/2015,7:00 PM,Regular round,2,Hapoel Tel Aviv,Ironi Kiryat Shmona,12,5,Hapoel Tel Aviv,0,3,Eitan Shmuelevic,Bloomfield,9300,2015
30/08/2015,7:15 PM,Regular round,2,Maccabi Netanya,Beitar Jerusalem,11,10,Maccabi Netanya,0,0,Erez Papir,Netanya Stadium,9000,2015
30/08/2015,7:55 PM,Regular round,2,Hapoel Beer Sheva,Maccabi Tel Aviv,6,2,Hapoel Beer Sheva,0,1,Menashe Masiah,Teddy-Kollek-Stadion,23000,2015
31/08/2015,7:00 PM,Regular round,2,Bnei Yehuda Tel Aviv,Hapoel Acre,7,8,Hapoel Acre,0,2,Shalom Ben Avraham,Bloomfield,3500,2015
12/09/2015,4:00 PM,Regular round,3,Hapoel Tel Aviv,Maccabi Netanya,12,11,Hapoel Tel Aviv,1,1,Eli Hacmon,Bloomfield,11200,2015
12/09/2015,4:30 PM,Regular round,3,Maccabi Petah Tikva,Bnei Yehuda Tel Aviv,1,10,Bnei Yehuda Tel Aviv,3,1,Guy Berger,HaMoshava Stadium,"2,000",2015
12/09/2015,4:45 PM,Regular round,3,Maccabi Haifa,Ihud Bnei Sakhnin,14,13,Maccabi Haifa,0,0,Roi Reinshreiber,Sammy Ofer Stadium,18540,2015
12/09/2015,5:00 PM,Regular round,3,Hapoel Raanana,Hapoel Beer Sheva,6,3,Hapoel Raanana,2,3,Daniel Bar Natan,Netanya Stadium,3000,2015
12/09/2015,7:00 PM,Regular round,3,Hapoel Acre,Hapoel Kfar Saba,4,7,Hapoel Kfar Saba,1,0,Oren Siminyan,Akko Municipal Stadium,700,2015
12/09/2015,7:00 PM,Regular round,3,Beitar Jerusalem,Hapoel Haifa,9,8,Beitar Jerusalem,1,1,Liran Liany,Teddy-Kollek-Stadion,3200,2015
12/09/2015,7:55 PM,Regular round,3,Ironi Kiryat Shmona,Maccabi Tel Aviv,5,2,Ironi Kiryat Shmona,1,1,Ziv Adler,Kiryat Shmona Municipal Stadium,4200,2015
19/09/2015,4:45 PM,Regular round,4,Hapoel Haifa,Hapoel Tel Aviv,11,8,Hapoel Haifa,0,1,Alon Yefet,Sammy Ofer Stadium,4500,2015
19/09/2015,6:00 PM,Regular round,4,Hapoel Kfar Saba,Maccabi Petah Tikva,10,1,Hapoel Kfar Saba,0,1,Liran Wachsberger,Levita Stadium,2500,2015
19/09/2015,6:00 PM,Regular round,4,Ihud Bnei Sakhnin,Hapoel Acre,9,6,Ihud Bnei Sakhnin,2,0,Shalom Ben Avraham,Doha Stadium,1000,2015
19/09/2015,7:00 PM,Regular round,4,Maccabi Netanya,Ironi Kiryat Shmona,13,7,Maccabi Netanya,1,1,Gal Leibovitz,Netanya Stadium,3500,2015
19/09/2015,7:00 PM,Regular round,4,Bnei Yehuda Tel Aviv,Beitar Jerusalem,5,12,Beitar Jerusalem,2,1,Orel Grinfeld,Bloomfield,6700,2015
20/09/2015,7:15 PM,Regular round,4,Maccabi Tel Aviv,Hapoel Raanana,4,3,Maccabi Tel Aviv,1,2,Erez Papir,Bloomfield,10266,2015
21/09/2015,7:55 PM,Regular round,4,Hapoel Beer Sheva,Maccabi Haifa,2,14,Maccabi Haifa,0,0,Eitan Shmuelevic,Toto Jacob Turner Stadium,15100,2015
26/09/2015,6:00 PM,Regular round,5,Ironi Kiryat Shmona,Hapoel Raanana,9,4,Ironi Kiryat Shmona,0,0,Oren Siminyan,Kiryat Shmona Municipal Stadium,700,2015
26/09/2015,6:00 PM,Regular round,5,Hapoel Acre,Hapoel Beer Sheva,3,7,Hapoel Beer Sheva,1,0,Guy Berger,Akko Municipal Stadium,900,2015
26/09/2015,7:00 PM,Regular round,5,Maccabi Petah Tikva,Ihud Bnei Sakhnin,1,6,Ihud Bnei Sakhnin,0,1,Menashe Masiah,HaMoshava Stadium,3200,2015
26/09/2015,7:00 PM,Regular round,5,Maccabi Netanya,Hapoel Haifa,13,8,Maccabi Netanya,1,2,Daniel Bar Natan,Netanya Stadium,4100,2015
26/09/2015,7:05 PM,Regular round,5,Maccabi Haifa,Maccabi Tel Aviv,14,2,Maccabi Haifa,0,2,Eli Hacmon,Sammy Ofer Stadium,29550,2015
28/09/2015,6:00 PM,Regular round,5,Hapoel Tel Aviv,Bnei Yehuda Tel Aviv,5,11,Bnei Yehuda Tel Aviv,3,1,Liran Liany,Bloomfield,11267,2015
28/09/2015,7:45 PM,Regular round,5,Beitar Jerusalem,Hapoel Kfar Saba,10,12,Hapoel Kfar Saba,3,1,Zvika Levi,Teddy-Kollek-Stadion,5500,2015
03/10/2015,2:30 PM,Regular round,6,Bnei Yehuda Tel Aviv,Maccabi Netanya,12,11,Bnei Yehuda Tel Aviv,1,2,Liran Wachsberger,Bloomfield,2500,2015
03/10/2015,4:00 PM,Regular round,6,Hapoel Kfar Saba,Hapoel Tel Aviv,13,6,Hapoel Kfar Saba,1,1,Eitan Shmuelevic,Levita Stadium,2400,2015
03/10/2015,4:45 PM,Regular round,6,Hapoel Raanana,Maccabi Haifa,8,14,Maccabi Haifa,0,2,Menashe Masiah,Netanya Stadium,6200,2015
03/10/2015,6:00 PM,Regular round,6,Hapoel Haifa,Ironi Kiryat Shmona,10,4,Hapoel Haifa,1,4,Shalom Ben Avraham,Sammy Ofer Stadium,2800,2015
03/10/2015,7:00 PM,Regular round,6,Maccabi Tel Aviv,Hapoel Acre,1,7,Hapoel Acre,5,0,Alon Yefet,Bloomfield,11742,2015
03/10/2015,7:15 PM,Regular round,6,Hapoel Beer Sheva,Maccabi Petah Tikva,3,2,Hapoel Beer Sheva,5,2,Roi Reinshreiber,Toto Jacob Turner Stadium,15500,2015
05/10/2015,7:50 PM,Regular round,6,Ihud Bnei Sakhnin,Beitar Jerusalem,9,5,Ihud Bnei Sakhnin,1,3,Liran Liany,Doha Stadium,7000,2015
17/10/2015,4:45 PM,Regular round,7,Hapoel Tel Aviv,Ihud Bnei Sakhnin,9,6,Hapoel Tel Aviv,0,4,Erez Papir,Bloomfield,8024,2015
17/10/2015,6:00 PM,Regular round,7,Hapoel Haifa,Bnei Yehuda Tel Aviv,12,8,Hapoel Haifa,0,1,Gal Leibovitz,Sammy Ofer Stadium,2500,2015
17/10/2015,6:30 PM,Regular round,7,Hapoel Acre,Hapoel Raanana,10,5,Hapoel Acre,0,1,Igal Frid,Akko Municipal Stadium,800,2015
17/10/2015,6:45 PM,Regular round,7,Maccabi Netanya,Hapoel Kfar Saba,13,11,Maccabi Netanya,0,1,Eli Hacmon,Netanya Stadium,2000,2015
17/10/2015,7:00 PM,Regular round,7,Maccabi Petah Tikva,Maccabi Tel Aviv,4,1,Maccabi Petah Tikva,1,2,Orel Grinfeld,HaMoshava Stadium,10000,2015
18/10/2015,7:15 PM,Regular round,7,Ironi Kiryat Shmona,Maccabi Haifa,3,14,Maccabi Haifa,2,0,Roi Reinshreiber,Kiryat Shmona Municipal Stadium,4000,2015
19/10/2015,7:55 PM,Regular round,7,Beitar Jerusalem,Hapoel Beer Sheva,7,2,Beitar Jerusalem,1,3,Ziv Adler,Teddy-Kollek-Stadion,12000,2015
24/10/2015,4:45 PM,Regular round,8,Ihud Bnei Sakhnin,Maccabi Netanya,7,14,Maccabi Netanya,0,0,Zvika Levi,Doha Stadium,1000,2015
24/10/2015,5:00 PM,Regular round,8,Maccabi Petah Tikva,Hapoel Raanana,6,3,Maccabi Petah Tikva,0,2,Liran Wachsberger,HaMoshava Stadium,1000,2015
24/10/2015,6:00 PM,Regular round,8,Hapoel Kfar Saba,Hapoel Haifa,9,13,Hapoel Haifa,2,2,Menashe Masiah,Levita Stadium,3000,2015
24/10/2015,6:30 PM,Regular round,8,Bnei Yehuda Tel Aviv,Ironi Kiryat Shmona,8,4,Bnei Yehuda Tel Aviv,2,2,Oren Siminyan,Bloomfield,1800,2015
24/10/2015,7:00 PM,Regular round,8,Maccabi Haifa,Hapoel Acre,12,11,Maccabi Haifa,4,0,Eli Hacmon,Sammy Ofer Stadium,18640,2015
25/10/2015,7:30 PM,Regular round,8,Hapoel Beer Sheva,Hapoel Tel Aviv,1,10,Hapoel Tel Aviv,3,1,Alon Yefet,Toto Jacob Turner Stadium,14000,2015
26/10/2015,7:55 PM,Regular round,8,Maccabi Tel Aviv,Beitar Jerusalem,2,5,Beitar Jerusalem,2,4,Guy Berger,Bloomfield,12820,2015
31/10/2015,5:00 PM,Regular round,9,Ironi Kiryat Shmona,Hapoel Acre,4,10,Hapoel Acre,0,0,Shalom Ben Avraham,Kiryat Shmona Municipal Stadium,1000,2015
31/10/2015,5:00 PM,Regular round,9,Hapoel Tel Aviv,Maccabi Tel Aviv,13,2,Hapoel Tel Aviv,0,1,Ziv Adler,Bloomfield,12178,2015
31/10/2015,5:00 PM,Regular round,9,Hapoel Haifa,Ihud Bnei Sakhnin,9,8,Hapoel Haifa,2,0,Idan Leiba,Sammy Ofer Stadium,2500,2015
31/10/2015,6:15 PM,Regular round,9,Maccabi Petah Tikva,Maccabi Haifa,6,11,Maccabi Haifa,1,1,Daniel Bar Natan,HaMoshava Stadium,8200,2015
01/11/2015,6:30 PM,Regular round,9,Bnei Yehuda Tel Aviv,Hapoel Kfar Saba,7,12,Hapoel Kfar Saba,2,1,Alon Yefet,Bloomfield,3200,2015
01/11/2015,7:30 PM,Regular round,9,Maccabi Netanya,Hapoel Beer Sheva,14,1,Maccabi Netanya,0,2,Roi Reinshreiber,Netanya Stadium,5000,2015
02/11/2015,7:30 PM,Regular round,9,Beitar Jerusalem,Hapoel Raanana,3,5,Hapoel Raanana,1,0,Eitan Shmuelevic,Teddy-Kollek-Stadion,14200,2015
07/11/2015,4:00 PM,Regular round,10,Hapoel Raanana,Hapoel Tel Aviv,5,10,Hapoel Tel Aviv,0,1,Guy Berger,Netanya Stadium,5100,2015
07/11/2015,5:00 PM,Regular round,10,Ihud Bnei Sakhnin,Bnei Yehuda Tel Aviv,9,6,Ihud Bnei Sakhnin,2,2,Sahar Arbeli,Doha Stadium,2800,2015
07/11/2015,5:30 PM,Regular round,10,Hapoel Kfar Saba,Ironi Kiryat Shmona,12,4,Hapoel Kfar Saba,0,0,Erez Papir,Levita Stadium,1100,2015
07/11/2015,6:00 PM,Regular round,10,Hapoel Acre,Maccabi Petah Tikva,8,7,Hapoel Acre,1,0,Gal Leibovitz,Akko Municipal Stadium,600,2015
07/11/2015,6:30 PM,Regular round,10,Maccabi Tel Aviv,Maccabi Netanya,2,14,Maccabi Netanya,2,1,Menashe Masiah,Bloomfield,11100,2015
08/11/2015,7:55 PM,Regular round,10,Maccabi Haifa,Beitar Jerusalem,13,3,Maccabi Haifa,0,2,Alon Yefet,Sammy Ofer Stadium,29386,2015
09/11/2015,7:30 PM,Regular round,10,Hapoel Beer Sheva,Hapoel Haifa,1,11,Hapoel Haifa,1,0,Eli Hacmon,Toto Jacob Turner Stadium,3800,2015
21/11/2015,4:00 PM,Regular round,11,Hapoel Haifa,Maccabi Tel Aviv,13,1,Hapoel Haifa,0,3,Daniel Bar Natan,Sammy Ofer Stadium,5500,2015
21/11/2015,5:00 PM,Regular round,11,Ironi Kiryat Shmona,Maccabi Petah Tikva,6,5,Ironi Kiryat Shmona,0,1,Liran Liany,Kiryat Shmona Municipal Stadium,1000,2015
21/11/2015,5:30 PM,Regular round,11,Hapoel Kfar Saba,Ihud Bnei Sakhnin,8,10,Ihud Bnei Sakhnin,1,0,Ziv Adler,Levita Stadium,1500,2015
21/11/2015,6:00 PM,Regular round,11,Maccabi Netanya,Hapoel Raanana,14,4,Maccabi Netanya,1,3,Orel Grinfeld,Netanya Stadium,3800,2015
21/11/2015,6:30 PM,Regular round,11,Bnei Yehuda Tel Aviv,Hapoel Beer Sheva,7,2,Bnei Yehuda Tel Aviv,0,0,Liran Wachsberger,Bloomfield,5000,2015
22/11/2015,7:15 PM,Regular round,11,Beitar Jerusalem,Hapoel Acre,3,9,Hapoel Acre,1,0,Zvika Levi,Teddy-Kollek-Stadion,10000,2015
23/11/2015,7:55 PM,Regular round,11,Hapoel Tel Aviv,Maccabi Haifa,12,11,Hapoel Tel Aviv,0,3,Menashe Masiah,Netanya Stadium,9000,2015
28/11/2015,4:30 PM,Regular round,12,Maccabi Haifa,Maccabi Netanya,8,14,Maccabi Netanya,1,0,Erez Papir,Sammy Ofer Stadium,20000,2015
28/11/2015,5:00 PM,Regular round,12,Ironi Kiryat Shmona,Ihud Bnei Sakhnin,6,7,Ihud Bnei Sakhnin,0,2,Amit Elnekave,Kiryat Shmona Municipal Stadium,1000,2015
28/11/2015,5:00 PM,Regular round,12,Hapoel Raanana,Hapoel Haifa,5,13,Hapoel Haifa,2,2,Oren Siminyan,Netanya Stadium,500,2015
28/11/2015,6:15 PM,Regular round,12,Maccabi Petah Tikva,Beitar Jerusalem,4,3,Maccabi Petah Tikva,2,0,Roi Reinshreiber,HaMoshava Stadium,9900,2015
28/11/2015,7:10 PM,Regular round,12,Hapoel Beer Sheva,Hapoel Kfar Saba,2,11,Hapoel Kfar Saba,3,0,Liran Liany,Toto Jacob Turner Stadium,15480,2015
29/11/2015,7:55 PM,Regular round,12,Maccabi Tel Aviv,Bnei Yehuda Tel Aviv,1,9,Bnei Yehuda Tel Aviv,4,0,Eitan Shmuelevic,Netanya Stadium,8100,2015
30/11/2015,7:30 PM,Regular round,12,Hapoel Acre,Hapoel Tel Aviv,12,10,Hapoel Acre,0,1,Orel Grinfeld,Akko Municipal Stadium,2500,2015
05/12/2015,2:30 PM,Regular round,13,Hapoel Tel Aviv,Maccabi Petah Tikva,10,4,Hapoel Tel Aviv,0,1,Alon Yefet,Bloomfield,9000,2015
05/12/2015,4:45 PM,Regular round,13,Ihud Bnei Sakhnin,Hapoel Beer Sheva,7,2,Ihud Bnei Sakhnin,0,1,Eitan Shmuelevic,Doha Stadium,2000,2015
05/12/2015,5:30 PM,Regular round,13,Maccabi Netanya,Hapoel Acre,14,12,Maccabi Netanya,0,0,Ziv Adler,Netanya Stadium,7500,2015
05/12/2015,7:00 PM,Regular round,13,Bnei Yehuda Tel Aviv,Hapoel Raanana,9,5,Bnei Yehuda Tel Aviv,1,3,Idan Leiba,Bloomfield,1200,2015
05/12/2015,7:00 PM,Regular round,13,Hapoel Kfar Saba,Maccabi Tel Aviv,11,1,Hapoel Kfar Saba,0,0,Guy Berger,Levita Stadium,5400,2015
06/12/2015,7:15 PM,Regular round,13,Beitar Jerusalem,Ironi Kiryat Shmona,3,8,Ironi Kiryat Shmona,2,0,Menashe Masiah,Teddy-Kollek-Stadion,4500,2015
07/12/2015,7:55 PM,Regular round,13,Hapoel Haifa,Maccabi Haifa,13,6,Hapoel Haifa,2,4,Eli Hacmon,Sammy Ofer Stadium,16540,2015
12/12/2015,2:15 PM,Regular round,14,Bnei Yehuda Tel Aviv,Maccabi Haifa,7,6,Bnei Yehuda Tel Aviv,0,0,Roi Reinshreiber,Bloomfield,7500,2015
12/12/2015,5:00 PM,Regular round,14,Hapoel Haifa,Hapoel Acre,12,13,Hapoel Acre,3,1,Liran Wachsberger,Sammy Ofer Stadium,1800,2015
12/12/2015,5:30 PM,Regular round,14,Hapoel Kfar Saba,Hapoel Raanana,11,5,Hapoel Kfar Saba,0,0,Orel Grinfeld,Levita Stadium,1700,2015
12/12/2015,5:30 PM,Regular round,14,Maccabi Netanya,Maccabi Petah Tikva,14,4,Maccabi Netanya,0,0,Shalom Ben Avraham,Netanya Stadium,3200,2015
12/12/2015,7:15 PM,Regular round,14,Hapoel Tel Aviv,Beitar Jerusalem,8,3,Hapoel Tel Aviv,0,0,Erez Papir,Bloomfield,10200,2015
13/12/2015,7:55 PM,Regular round,14,Hapoel Beer Sheva,Ironi Kiryat Shmona,2,9,Ironi Kiryat Shmona,2,1,Zvika Levi,Toto Jacob Turner Stadium,15600,2015
14/12/2015,7:30 PM,Regular round,14,Ihud Bnei Sakhnin,Maccabi Tel Aviv,10,1,Ihud Bnei Sakhnin,0,2,Oren Siminyan,Doha Stadium,3500,2015
19/12/2015,5:00 PM,Regular round,15,Hapoel Raanana,Ihud Bnei Sakhnin,4,12,Ihud Bnei Sakhnin,1,0,Igal Frid,Netanya Stadium,250,2015
19/12/2015,5:30 PM,Regular round,15,Maccabi Petah Tikva,Hapoel Haifa,5,10,Hapoel Haifa,1,1,Menashe Masiah,Bloomfield,800,2015
19/12/2015,5:45 PM,Regular round,15,Ironi Kiryat Shmona,Hapoel Tel Aviv,8,11,Hapoel Tel Aviv,3,0,Eli Hacmon,Kiryat Shmona Municipal Stadium,1400,2015
19/12/2015,6:00 PM,Regular round,15,Hapoel Acre,Bnei Yehuda Tel Aviv,13,7,Hapoel Acre,0,1,Nael Odeh,Akko Municipal Stadium,700,2015
19/12/2015,7:00 PM,Regular round,15,Beitar Jerusalem,Maccabi Netanya,3,14,Maccabi Netanya,1,0,Eitan Shmuelevic,Teddy-Kollek-Stadion,8000,2015
20/12/2015,7:15 PM,Regular round,15,Maccabi Haifa,Hapoel Kfar Saba,6,9,Hapoel Kfar Saba,1,1,Erez Papir,Sammy Ofer Stadium,17200,2015
21/12/2015,7:55 PM,Regular round,15,Maccabi Tel Aviv,Hapoel Beer Sheva,2,1,Maccabi Tel Aviv,1,2,Ziv Adler,Bloomfield,13800,2015
26/12/2015,4:00 PM,Regular round,16,Ihud Bnei Sakhnin,Maccabi Haifa,13,6,Ihud Bnei Sakhnin,1,2,Liran Liany,Doha Stadium,4500,2015
26/12/2015,5:30 PM,Regular round,16,Hapoel Kfar Saba,Hapoel Acre,12,11,Hapoel Kfar Saba,0,1,Gal Leibovitz,Levita Stadium,2200,2015
26/12/2015,5:30 PM,Regular round,16,Bnei Yehuda Tel Aviv,Maccabi Petah Tikva,7,5,Bnei Yehuda Tel Aviv,1,1,Alon Yefet,Bloomfield,2500,2015
26/12/2015,6:30 PM,Regular round,16,Maccabi Netanya,Hapoel Tel Aviv,14,10,Maccabi Netanya,1,1,Daniel Bar Natan,Netanya Stadium,5000,2015
26/12/2015,7:00 PM,Regular round,16,Hapoel Haifa,Beitar Jerusalem,9,3,Hapoel Haifa,1,1,Orel Grinfeld,Sammy Ofer Stadium,7300,2015
27/12/2015,7:55 PM,Regular round,16,Maccabi Tel Aviv,Ironi Kiryat Shmona,2,8,Ironi Kiryat Shmona,5,0,Roi Reinshreiber,Bloomfield,11400,2015
28/12/2015,7:55 PM,Regular round,16,Hapoel Beer Sheva,Hapoel Raanana,1,4,Hapoel Raanana,2,0,Guy Berger,Toto Jacob Turner Stadium,15300,2015
02/01/2016,4:00 PM,Regular round,17,Hapoel Raanana,Maccabi Tel Aviv,5,2,Hapoel Raanana,0,2,Zvika Levi,Netanya Stadium,4000,2015
02/01/2016,5:00 PM,Regular round,17,Ironi Kiryat Shmona,Maccabi Netanya,7,14,Maccabi Netanya,3,0,Ziv Adler,Kiryat Shmona Municipal Stadium,400,2015
02/01/2016,5:30 PM,Regular round,17,Maccabi Petah Tikva,Hapoel Kfar Saba,4,13,Hapoel Kfar Saba,2,0,Roi Reinshreiber,HaMoshava Stadium,1600,2015
02/01/2016,6:00 PM,Regular round,17,Hapoel Acre,Ihud Bnei Sakhnin,11,12,Ihud Bnei Sakhnin,2,2,Orel Grinfeld,Akko Municipal Stadium,1000,2015
02/01/2016,6:30 PM,Regular round,17,Beitar Jerusalem,Bnei Yehuda Tel Aviv,3,8,Bnei Yehuda Tel Aviv,1,0,Liran Wachsberger,Teddy-Kollek-Stadion,2500,2015
03/01/2016,7:15 PM,Regular round,17,Hapoel Tel Aviv,Hapoel Haifa,10,9,Hapoel Tel Aviv,0,0,Eitan Shmuelevic,Bloomfield,5000,2015
04/01/2016,7:55 PM,Regular round,17,Maccabi Haifa,Hapoel Beer Sheva,6,1,Maccabi Haifa,1,1,Menashe Masiah,Sammy Ofer Stadium,28653,2015
09/01/2016,4:00 PM,Regular round,18,Bnei Yehuda Tel Aviv,Hapoel Tel Aviv,10,9,Bnei Yehuda Tel Aviv,1,3,Eli Hacmon,Bloomfield,4900,2015
09/01/2016,5:00 PM,Regular round,18,Hapoel Raanana,Ironi Kiryat Shmona,5,7,Ironi Kiryat Shmona,1,1,Liran Liany,Netanya Stadium,500,2015
09/01/2016,5:00 PM,Regular round,18,Hapoel Haifa,Maccabi Netanya,8,14,Maccabi Netanya,2,0,Guy Berger,Sammy Ofer Stadium,3300,2015
09/01/2016,5:30 PM,Regular round,18,Ihud Bnei Sakhnin,Maccabi Petah Tikva,11,4,Ihud Bnei Sakhnin,1,0,Amit Elnekave,Doha Stadium,2000,2015
09/01/2016,6:30 PM,Regular round,18,Hapoel Beer Sheva,Hapoel Acre,1,13,Hapoel Acre,3,0,Erez Papir,Toto Jacob Turner Stadium,15000,2015
10/01/2016,7:15 PM,Regular round,18,Hapoel Kfar Saba,Beitar Jerusalem,12,3,Hapoel Kfar Saba,1,0,Oren Siminyan,Levita Stadium,4000,2015
10/01/2016,7:55 PM,Regular round,18,Maccabi Tel Aviv,Maccabi Haifa,2,6,Maccabi Haifa,2,1,Alon Yefet,Bloomfield,13200,2015
16/01/2016,4:00 PM,Regular round,19,Hapoel Tel Aviv,Hapoel Kfar Saba,11,10,Hapoel Tel Aviv,0,1,Roi Reinshreiber,Bloomfield,10200,2015
16/01/2016,5:30 PM,Regular round,19,Ironi Kiryat Shmona,Hapoel Haifa,7,9,Hapoel Haifa,1,1,Orel Grinfeld,Kiryat Shmona Municipal Stadium,1000,2015
16/01/2016,5:30 PM,Regular round,19,Maccabi Netanya,Bnei Yehuda Tel Aviv,14,8,Maccabi Netanya,0,2,Erez Papir,Netanya Stadium,4300,2015
16/01/2016,6:30 PM,Regular round,19,Maccabi Petah Tikva,Hapoel Beer Sheva,4,1,Maccabi Petah Tikva,0,1,Eitan Shmuelevic,HaMoshava Stadium,6000,2015
17/01/2016,7:30 PM,Regular round,19,Maccabi Haifa,Hapoel Raanana,5,6,Hapoel Raanana,2,0,Shalom Ben Avraham,Sammy Ofer Stadium,16500,2015
18/01/2016,7:00 PM,Regular round,19,Hapoel Acre,Maccabi Tel Aviv,13,2,Hapoel Acre,0,3,Sahar Arbeli,Akko Municipal Stadium,3300,2015
18/01/2016,7:55 PM,Regular round,19,Beitar Jerusalem,Ihud Bnei Sakhnin,3,12,Ihud Bnei Sakhnin,1,0,Ziv Adler,HaMoshava Stadium,8000,2015
23/01/2016,2:00 PM,Regular round,20,Bnei Yehuda Tel Aviv,Hapoel Haifa,8,11,Hapoel Haifa,1,0,Igal Frid,Bloomfield,2500,2015
23/01/2016,4:30 PM,Regular round,20,Ihud Bnei Sakhnin,Hapoel Tel Aviv,10,12,Hapoel Tel Aviv,1,0,Liran Liany,Doha Stadium,1800,2015
23/01/2016,5:30 PM,Regular round,20,Hapoel Raanana,Hapoel Acre,4,13,Hapoel Acre,3,1,Shimon Elkabetz,Netanya Stadium,200,2015
23/01/2016,6:00 PM,Regular round,20,Hapoel Kfar Saba,Maccabi Netanya,9,14,Maccabi Netanya,1,0,Zvika Levi,Levita Stadium,2400,2015
23/01/2016,7:00 PM,Regular round,20,Maccabi Tel Aviv,Maccabi Petah Tikva,2,5,Maccabi Petah Tikva,3,1,Menashe Masiah,Bloomfield,9750,2015
24/01/2016,7:10 PM,Regular round,20,Maccabi Haifa,Ironi Kiryat Shmona,6,7,Ironi Kiryat Shmona,0,1,Gal Leibovitz,Sammy Ofer Stadium,11500,2015
24/01/2016,7:55 PM,Regular round,20,Hapoel Beer Sheva,Beitar Jerusalem,1,3,Beitar Jerusalem,2,1,Alon Yefet,Toto Jacob Turner Stadium,15450,2015
30/01/2016,3:00 PM,Regular round,21,Maccabi Netanya,Ihud Bnei Sakhnin,14,10,Maccabi Netanya,0,2,Liran Wachsberger,Netanya Stadium,2600,2015
30/01/2016,5:00 PM,Regular round,21,Hapoel Haifa,Hapoel Kfar Saba,11,9,Hapoel Haifa,1,1,Orel Grinfeld,Sammy Ofer Stadium,2700,2015
30/01/2016,5:30 PM,Regular round,21,Ironi Kiryat Shmona,Bnei Yehuda Tel Aviv,7,8,Bnei Yehuda Tel Aviv,1,1,Idan Leiba,Kiryat Shmona Municipal Stadium,1000,2015
