,season,round,round_type,team,promoted,team_pos,pts,g_difference,win,draw,lose,goals_for,goals_against
320,2012,23,Regular Season,Hapoel Haifa,0,13,21,-15,4,9,10,22,37
321,2012,23,Regular Season,Hapoel Acre,0,14,20,-12,4,8,11,26,38
322,2012,24,Regular Season,Maccabi Tel Aviv,0,1,53,33,17,2,5,53,20
323,2012,24,Regular Season,Maccabi Haifa,0,2,45,20,13,6,5,38,18
324,2012,24,Regular Season,Hapoel Tel Aviv,0,3,40,4,12,4,8,32,28
325,2012,24,Regular Season,Ironi Kiryat Shmona,0,4,37,6,9,10,5,31,25
326,2012,24,Regular Season,Bnei Yehuda Tel Aviv,0,5,35,4,10,5,9,33,29
327,2012,24,Regular Season,Hapoel Ramat haSharon,0,6,34,-2,10,4,10,27,29
328,2012,24,Regular Season,Beitar Jerusalem,0,7,32,-1,8,8,8,35,36
329,2012,24,Regular Season,FC Ashdod,0,8,31,-1,9,4,11,27,28
330,2012,24,Regular Season,Hapoel Beer Sheva,0,9,30,-10,7,9,8,23,33
331,2012,24,Regular Season,Maccabi Netanya,0,10,26,-6,6,8,10,30,36
332,2012,24,Regular Season,Ihud Bnei Sakhnin,0,11,26,-15,6,8,10,25,40
333,2012,24,Regular Season,Hapoel Ramat Gan,1,12,25,-5,6,7,11,30,35
334,2012,24,Regular Season,Hapoel Haifa,0,13,24,-13,5,9,10,25,38
335,2012,24,Regular Season,Hapoel Acre,0,14,20,-14,4,8,12,27,41
336,2012,25,Regular Season,Maccabi Tel Aviv,0,1,56,36,18,2,5,56,20
337,2012,25,Regular Season,Maccabi Haifa,0,2,46,20,13,7,5,39,19
338,2012,25,Regular Season,Hapoel Tel Aviv,0,3,41,4,12,5,8,33,29
339,2012,25,Regular Season,Ironi Kiryat Shmona,0,4,40,7,10,10,5,32,25
340,2012,25,Regular Season,Bnei Yehuda Tel Aviv,0,5,38,5,11,5,9,34,29
341,2012,25,Regular Season,Hapoel Ramat haSharon,0,6,34,-3,10,4,11,27,30
342,2012,25,Regular Season,Beitar Jerusalem,0,7,33,-1,8,9,8,36,37
343,2012,25,Regular Season,FC Ashdod,0,8,32,-1,9,5,11,28,29
344,2012,25,Regular Season,Hapoel Beer Sheva,0,9,30,-11,7,9,9,23,34
345,2012,25,Regular Season,Maccabi Netanya,0,10,27,-6,6,9,10,31,37
346,2012,25,Regular Season,Ihud Bnei Sakhnin,0,11,26,-18,6,8,11,25,43
347,2012,25,Regular Season,Hapoel Ramat Gan,1,12,25,-6,6,7,12,31,37
348,2012,25,Regular Season,Hapoel Haifa,0,13,25,-13,5,10,10,26,39
349,2012,25,Regular Season,Hapoel Acre,0,14,23,-13,5,8,12,29,42
350,2012,26,Regular Season,Maccabi Tel Aviv,0,1,59,41,19,2,5,61,20
351,2012,26,Regular Season,Maccabi Haifa,0,2,49,21,14,7,5,41,20
352,2012,26,Regular Season,Ironi Kiryat Shmona,0,3,43,9,11,10,5,34,25
353,2012,26,Regular Season,Hapoel Tel Aviv,0,4,42,4,12,6,8,33,29
354,2012,26,Regular Season,Bnei Yehuda Tel Aviv,0,5,38,4,11,5,10,35,31
355,2012,26,Regular Season,Hapoel Ramat haSharon,0,6,37,-2,11,4,11,28,30
356,2012,26,Regular Season,FC Ashdod,0,7,35,0,10,5,11,30,30
357,2012,26,Regular Season,Beitar Jerusalem,0,8,33,-6,8,9,9,36,42
358,2012,26,Regular Season,Hapoel Beer Sheva,0,9,30,-12,7,9,10,23,35
359,2012,26,Regular Season,Hapoel Haifa,0,10,28,-12,6,10,10,28,40
360,2012,26,Regular Season,Maccabi Netanya,0,11,27,-7,6,9,11,32,39
361,2012,26,Regular Season,Ihud Bnei Sakhnin,0,12,26,-20,6,8,12,25,45
362,2012,26,Regular Season,Hapoel Ramat Gan,1,13,25,-7,6,7,13,32,39
363,2012,26,Regular Season,Hapoel Acre,0,14,24,-13,5,9,12,29,42
364,2012,1,Championship Round,Maccabi Tel Aviv,0,1,62,42,20,2,5,62,20
365,2012,1,Championship Round,Maccabi Haifa,0,2,52,22,15,7,5,42,20
366,2012,1,Championship Round,Hapoel Tel Aviv,0,3,45,5,13,6,8,34,29
367,2012,1,Championship Round,Ironi Kiryat Shmona,0,4,43,8,11,10,6,34,26
368,2012,1,Championship Round,Bnei Yehuda Tel Aviv,0,5,38,3,11,5,11,35,32
369,2012,1,Championship Round,Hapoel Ramat haSharon,0,6,37,-3,11,4,12,28,31
370,2012,2,Championship Round,Maccabi Tel Aviv,0,1,63,42,20,3,5,62,20
371,2012,2,Championship Round,Maccabi Haifa,0,2,53,22,15,8,5,42,20
372,2012,2,Championship Round,Hapoel Tel Aviv,0,3,48,6,14,6,8,35,29
373,2012,2,Championship Round,Ironi Kiryat Shmona,0,4,44,8,11,11,6,35,27
374,2012,2,Championship Round,Bnei Yehuda Tel Aviv,0,5,39,3,11,6,11,36,33
375,2012,2,Championship Round,Hapoel Ramat haSharon,0,6,37,-4,11,4,13,28,32
376,2012,3,Championship Round,Maccabi Tel Aviv,0,1,66,44,21,3,5,65,21
377,2012,3,Championship Round,Maccabi Haifa,0,2,56,28,16,8,5,48,20
378,2012,3,Championship Round,Hapoel Tel Aviv,0,3,51,7,15,6,8,37,30
379,2012,3,Championship Round,Ironi Kiryat Shmona,0,4,44,6,11,11,7,36,30
380,2012,3,Championship Round,Bnei Yehuda Tel Aviv,0,5,39,2,11,6,12,37,35
381,2012,3,Championship Round,Hapoel Ramat haSharon,0,6,37,-10,11,4,14,28,38
382,2012,4,Championship Round,Maccabi Tel Aviv,0,1,69,46,22,3,5,67,21
383,2012,4,Championship Round,Maccabi Haifa,0,2,59,29,17,8,5,51,22
384,2012,4,Championship Round,Hapoel Tel Aviv,0,3,51,5,15,6,9,37,32
385,2012,4,Championship Round,Ironi Kiryat Shmona,0,4,44,5,11,11,8,38,33
386,2012,4,Championship Round,Bnei Yehuda Tel Aviv,0,5,42,5,12,6,12,40,35
387,2012,4,Championship Round,Hapoel Ramat haSharon,0,6,37,-13,11,4,15,28,41
388,2012,5,Championship Round,Maccabi Tel Aviv,0,1,70,46,22,4,5,69,23
389,2012,5,Championship Round,Maccabi Haifa,0,2,60,29,17,9,5,53,24
390,2012,5,Championship Round,Hapoel Tel Aviv,0,3,52,5,15,7,9,39,34
391,2012,5,Championship Round,Ironi Kiryat Shmona,0,4,47,6,12,11,8,39,33
392,2012,5,Championship Round,Bnei Yehuda Tel Aviv,0,5,43,5,12,7,12,42,37
393,2012,5,Championship Round,Hapoel Ramat haSharon,0,6,37,-14,11,4,16,28,42
394,2012,6,Championship Round,Maccabi Tel Aviv,0,1,73,48,23,4,5,71,23
395,2012,6,Championship Round,Maccabi Haifa,0,2,60,28,17,9,6,54,26
396,2012,6,Championship Round,Hapoel Tel Aviv,0,3,52,2,15,7,10,40,38
397,2012,6,Championship Round,Ironi Kiryat Shmona,0,4,50,9,13,11,8,43,34
398,2012,6,Championship Round,Bnei Yehuda Tel Aviv,0,5,46,6,13,7,12,44,38
399,2012,6,Championship Round,Hapoel Ramat haSharon,0,6,37,-16,11,4,17,28,44
400,2012,7,Championship Round,Maccabi Tel Aviv,0,1,74,48,23,5,5,73,25
401,2012,7,Championship Round,Maccabi Haifa,0,2,61,28,17,10,6,56,28
402,2012,7,Championship Round,Hapoel Tel Aviv,0,3,55,4,16,7,10,42,38
403,2012,7,Championship Round,Ironi Kiryat Shmona,0,4,50,8,13,11,9,43,35
404,2012,7,Championship Round,Bnei Yehuda Tel Aviv,0,5,49,7,14,7,12,45,38
405,2012,7,Championship Round,Hapoel Ramat haSharon,0,6,37,-18,11,4,18,28,46
406,2012,8,Championship Round,Maccabi Tel Aviv,0,1,77,49,24,5,5,74,25
407,2012,8,Championship Round,Maccabi Haifa,0,2,61,27,17,10,7,57,30
408,2012,8,Championship Round,Hapoel Tel Aviv,0,3,58,5,17,7,10,43,38
409,2012,8,Championship Round,Ironi Kiryat Shmona,0,4,50,7,13,11,10,43,36
410,2012,8,Championship Round,Bnei Yehuda Tel Aviv,0,5,49,6,14,7,13,45,39
411,2012,8,Championship Round,Hapoel Ramat haSharon,0,6,40,-17,12,4,18,30,47
412,2012,9,Championship Round,Maccabi Tel Aviv,0,1,80,51,25,5,5,78,27
413,2012,9,Championship Round,Maccabi Haifa,0,2,64,28,18,10,7,59,31
414,2012,9,Championship Round,Hapoel Tel Aviv,0,3,58,3,17,7,11,45,42
415,2012,9,Championship Round,Bnei Yehuda Tel Aviv,0,4,52,7,15,7,13,47,40
416,2012,9,Championship Round,Ironi Kiryat Shmona,0,5,50,6,13,11,11,44,38
417,2012,9,Championship Round,Hapoel Ramat haSharon,0,6,40,-18,12,4,19,31,49
418,2012,10,Championship Round,Maccabi Tel Aviv,0,1,80,48,25,5,6,78,30
419,2012,10,Championship Round,Maccabi Haifa,0,2,67,29,19,10,7,62,33
420,2012,10,Championship Round,Hapoel Tel Aviv,0,3,58,2,17,7,12,47,45
421,2012,10,Championship Round,Bnei Yehuda Tel Aviv,0,4,55,10,16,7,13,50,40
422,2012,10,Championship Round,Ironi Kiryat Shmona,0,5,53,7,14,11,11,45,38
423,2012,10,Championship Round,Hapoel Ramat haSharon,0,6,40,-19,12,4,20,31,50
424,2012,1,Relegation Round,FC Ashdod,0,1,35,-1,10,5,12,31,32
425,2012,1,Relegation Round,Beitar Jerusalem,0,2,33,-7,8,9,10,37,44
426,2012,1,Relegation Round,Hapoel Haifa,0,3,31,-9,7,10,10,31,40
427,2012,1,Relegation Round,Hapoel Beer Sheva,0,4,30,-13,7,9,11,24,37
428,2012,1,Relegation Round,Ihud Bnei Sakhnin,0,5,29,-19,7,8,12,27,46
429,2012,1,Relegation Round,Hapoel Ramat Gan,1,6,28,-6,7,7,13,34,40
430,2012,1,Relegation Round,Maccabi Netanya,0,7,27,-10,6,9,12,32,42
431,2012,1,Relegation Round,Hapoel Acre,0,8,27,-12,6,9,12,31,43
432,2012,2,Relegation Round,FC Ashdod,0,1,36,-1,10,6,12,33,34
433,2012,2,Relegation Round,Beitar Jerusalem,0,2,34,-7,8,10,10,39,46
434,2012,2,Relegation Round,Hapoel Haifa,0,3,32,-9,7,11,10,31,40
435,2012,2,Relegation Round,Hapoel Beer Sheva,0,4,31,-13,7,10,11,25,38
436,2012,2,Relegation Round,Hapoel Acre,0,5,30,-10,7,9,12,33,43
437,2012,2,Relegation Round,Ihud Bnei Sakhnin,0,6,30,-19,7,9,12,27,46
438,2012,2,Relegation Round,Hapoel Ramat Gan,1,7,29,-6,7,8,13,35,41
439,2012,2,Relegation Round,Maccabi Netanya,0,8,27,-12,6,9,13,32,44
440,2012,3,Relegation Round,FC Ashdod,0,1,36,-3,10,6,13,33,36
441,2012,3,Relegation Round,Beitar Jerusalem,0,2,35,-7,8,11,10,41,48
442,2012,3,Relegation Round,Hapoel Haifa,0,3,35,-8,8,11,10,32,40
443,2012,3,Relegation Round,Hapoel Beer Sheva,0,4,34,-11,8,10,11,27,38
444,2012,3,Relegation Round,Hapoel Acre,0,5,31,-10,7,10,12,35,45
445,2012,3,Relegation Round,Ihud Bnei Sakhnin,0,6,31,-19,7,10,12,28,47
446,2012,3,Relegation Round,Hapoel Ramat Gan,1,7,29,-7,7,8,14,35,42
447,2012,3,Relegation Round,Maccabi Netanya,0,8,28,-12,6,10,13,33,45
448,2012,4,Relegation Round,FC Ashdod,0,1,39,-2,11,6,13,34,36
449,2012,4,Relegation Round,Beitar Jerusalem,0,2,38,-6,9,11,10,42,48
450,2012,4,Relegation Round,Hapoel Haifa,0,3,35,-9,8,11,11,32,41
451,2012,4,Relegation Round,Hapoel Beer Sheva,0,4,34,-12,8,10,12,27,39
452,2012,4,Relegation Round,Hapoel Acre,0,5,32,-10,7,11,12,36,46
453,2012,4,Relegation Round,Ihud Bnei Sakhnin,0,6,32,-19,7,11,12,29,48
454,2012,4,Relegation Round,Hapoel Ramat Gan,1,7,30,-7,7,9,14,35,42
455,2012,4,Relegation Round,Maccabi Netanya,0,8,29,-12,6,11,13,33,45
456,2012,5,Relegation Round,FC Ashdod,0,1,39,-3,11,6,14,35,38
457,2012,5,Relegation Round,Hapoel Haifa,0,2,38,-7,9,11,11,35,42
458,2012,5,Relegation Round,Beitar Jerusalem,0,3,38,-8,9,11,11,43,51
459,2012,5,Relegation Round,Hapoel Beer Sheva,0,4,35,-12,8,11,12,27,39
460,2012,5,Relegation Round,Ihud Bnei Sakhnin,0,5,35,-18,8,11,12,30,48
461,2012,5,Relegation Round,Hapoel Acre,0,6,33,-10,7,12,12,36,46
462,2012,5,Relegation Round,Maccabi Netanya,0,7,32,-11,7,11,13,35,46
463,2012,5,Relegation Round,Hapoel Ramat Gan,1,8,30,-8,7,9,15,35,43
464,2012,6,Relegation Round,FC Ashdod,0,1,40,-3,11,7,14,36,39
465,2012,6,Relegation Round,Hapoel Haifa,0,2,38,-9,9,11,12,35,44
466,2012,6,Relegation Round,Beitar Jerusalem,0,3,38,-10,9,11,12,44,54
467,2012,6,Relegation Round,Hapoel Beer Sheva,0,4,38,-10,9,11,12,29,39
468,2012,6,Relegation Round,Hapoel Acre,0,5,36,-9,8,12,12,38,47
469,2012,6,Relegation Round,Ihud Bnei Sakhnin,0,6,36,-18,8,12,12,31,49
470,2012,6,Relegation Round,Maccabi Netanya,0,7,35,-9,8,11,13,38,47
471,2012,6,Relegation Round,Hapoel Ramat Gan,1,8,30,-9,7,9,16,36,45
472,2012,7,Relegation Round,FC Ashdod,0,1,43,-2,12,7,14,38,40
473,2012,7,Relegation Round,Hapoel Beer Sheva,0,2,41,-7,10,11,12,32,39
474,2012,7,Relegation Round,Hapoel Haifa,0,3,39,-9,9,12,12,36,45
475,2012,7,Relegation Round,Beitar Jerusalem,0,4,39,-10,9,12,12,44,54
476,2012,7,Relegation Round,Hapoel Acre,0,5,37,-9,8,13,12,39,48
477,2012,7,Relegation Round,Ihud Bnei Sakhnin,0,6,37,-18,8,13,12,31,49
478,2012,7,Relegation Round,Maccabi Netanya,0,7,35,-12,8,11,14,38,50
479,2012,7,Relegation Round,Hapoel Ramat Gan,1,8,30,-10,7,9,17,37,47
480,2013,1,Regular Season,Maccabi Haifa,0,1,3,2,1,0,0,3,1
481,2013,1,Regular Season,Maccabi Tel Aviv,0,2,3,2,1,0,0,2,0
482,2013,1,Regular Season,Hapoel Haifa,0,3,3,2,1,0,0,2,0
483,2013,1,Regular Season,Hapoel Beer Sheva,0,4,3,2,1,0,0,2,0
484,2013,1,Regular Season,Bnei Yehuda Tel Aviv,0,5,3,1,1,0,0,1,0
485,2013,1,Regular Season,Hapoel Raanana,0,6,3,1,1,0,0,1,0
486,2013,1,Regular Season,Hapoel Tel Aviv,0,7,1,0,0,1,0,0,0
487,2013,1,Regular Season,Ihud Bnei Sakhnin,0,8,1,0,0,1,0,0,0
488,2013,1,Regular Season,Maccabi Petah Tikva,0,9,0,-1,0,0,1,0,1
489,2013,1,Regular Season,FC Ashdod,0,10,0,-1,0,0,1,0,1
490,2013,1,Regular Season,Ironi Kiryat Shmona,0,11,0,-2,0,0,1,1,3
491,2013,1,Regular Season,Beitar Jerusalem,0,12,0,-2,0,0,1,0,2
492,2013,1,Regular Season,Hapoel Acre,0,13,0,-2,0,0,1,0,2
493,2013,1,Regular Season,Hapoel Ramat haSharon,0,14,0,-2,0,0,1,0,2
494,2013,2,Regular Season,Hapoel Beer Sheva,0,1,6,4,2,0,0,4,0
495,2013,2,Regular Season,Maccabi Tel Aviv,0,2,6,3,2,0,0,3,0
496,2013,2,Regular Season,Hapoel Haifa,0,3,4,2,1,1,0,3,1
497,2013,2,Regular Season,Hapoel Raanana,0,4,4,1,1,1,0,2,1
498,2013,2,Regular Season,Ihud Bnei Sakhnin,0,5,4,1,1,1,0,1,0
499,2013,2,Regular Season,Maccabi Haifa,0,6,3,1,1,0,1,5,4
500,2013,2,Regular Season,Ironi Kiryat Shmona,0,7,3,1,1,0,1,5,4
501,2013,2,Regular Season,Beitar Jerusalem,0,8,3,0,1,0,1,3,3
502,2013,2,Regular Season,FC Ashdod,0,9,3,0,1,0,1,3,3
503,2013,2,Regular Season,Bnei Yehuda Tel Aviv,0,10,3,0,1,0,1,1,1
504,2013,2,Regular Season,Hapoel Tel Aviv,0,11,1,-2,0,1,1,0,2
505,2013,2,Regular Season,Maccabi Petah Tikva,0,12,0,-3,0,0,2,1,4
506,2013,2,Regular Season,Hapoel Acre,0,13,0,-3,0,0,2,0,3
507,2013,2,Regular Season,Hapoel Ramat haSharon,0,14,0,-5,0,0,2,1,6
508,2013,3,Regular Season,Maccabi Tel Aviv,0,1,9,6,3,0,0,6,0
509,2013,3,Regular Season,Hapoel Beer Sheva,0,2,9,5,3,0,0,6,1
510,2013,3,Regular Season,Ihud Bnei Sakhnin,0,3,7,3,2,1,0,5,2
511,2013,3,Regular Season,Hapoel Raanana,0,4,7,3,2,1,0,5,2
512,2013,3,Regular Season,Hapoel Haifa,0,5,7,3,2,1,0,4,1
513,2013,3,Regular Season,Ironi Kiryat Shmona,0,6,6,2,2,0,1,6,4
514,2013,3,Regular Season,Hapoel Tel Aviv,0,7,4,0,1,1,1,3,3
515,2013,3,Regular Season,Beitar Jerusalem,0,8,3,-1,1,0,2,3,4
516,2013,3,Regular Season,FC Ashdod,0,9,3,-1,1,0,2,3,4
517,2013,3,Regular Season,Maccabi Haifa,0,10,3,-2,1,0,2,5,7
518,2013,3,Regular Season,Bnei Yehuda Tel Aviv,0,11,3,-2,1,0,2,3,5
519,2013,3,Regular Season,Hapoel Acre,0,12,0,-4,0,0,3,1,5
520,2013,3,Regular Season,Maccabi Petah Tikva,0,13,0,-5,0,0,3,2,7
521,2013,3,Regular Season,Hapoel Ramat haSharon,0,14,0,-7,0,0,3,2,9
522,2013,4,Regular Season,Maccabi Tel Aviv,0,1,12,9,4,0,0,9,0
523,2013,4,Regular Season,Hapoel Beer Sheva,0,2,12,6,4,0,0,8,2
524,2013,4,Regular Season,Hapoel Raanana,0,3,8,3,2,2,0,7,4
525,2013,4,Regular Season,Ihud Bnei Sakhnin,0,4,8,3,2,2,0,5,2
526,2013,4,Regular Season,Hapoel Tel Aviv,0,5,7,4,2,1,1,7,3
527,2013,4,Regular Season,Hapoel Haifa,0,6,7,-1,2,1,1,4,5
528,2013,4,Regular Season,FC Ashdod,0,7,6,2,2,0,2,6,4
529,2013,4,Regular Season,Ironi Kiryat Shmona,0,8,6,-1,2,0,2,6,7
530,2013,4,Regular Season,Beitar Jerusalem,0,9,4,-1,1,1,2,5,6
531,2013,4,Regular Season,Maccabi Haifa,0,10,4,-2,1,1,2,5,7
532,2013,4,Regular Season,Bnei Yehuda Tel Aviv,0,11,3,-3,1,0,3,4,7
533,2013,4,Regular Season,Hapoel Acre,0,12,1,-4,0,1,3,2,6
534,2013,4,Regular Season,Maccabi Petah Tikva,0,13,1,-5,0,1,3,3,8
535,2013,4,Regular Season,Hapoel Ramat haSharon,0,14,0,-10,0,0,4,2,12
536,2013,5,Regular Season,Maccabi Tel Aviv,0,1,13,9,4,1,0,9,0
537,2013,5,Regular Season,Hapoel Beer Sheva,0,2,13,6,4,1,0,8,2
538,2013,5,Regular Season,Hapoel Raanana,0,3,9,3,2,3,0,7,4
539,2013,5,Regular Season,Ihud Bnei Sakhnin,0,4,9,3,2,3,0,6,3
540,2013,5,Regular Season,Hapoel Tel Aviv,0,5,8,4,2,2,1,7,3
541,2013,5,Regular Season,FC Ashdod,0,6,7,2,2,1,2,6,4
542,2013,5,Regular Season,Beitar Jerusalem,0,7,7,1,2,1,2,7,6
543,2013,5,Regular Season,Ironi Kiryat Shmona,0,8,7,-1,2,1,2,7,8
544,2013,5,Regular Season,Hapoel Haifa,0,9,7,-2,2,1,2,5,7
545,2013,5,Regular Season,Maccabi Haifa,0,10,5,-2,1,2,2,5,7
546,2013,5,Regular Season,Maccabi Petah Tikva,0,11,4,-3,1,1,3,7,10
547,2013,5,Regular Season,Hapoel Acre,0,12,4,-3,1,1,3,4,7
548,2013,5,Regular Season,Bnei Yehuda Tel Aviv,0,13,3,-5,1,0,4,6,11
549,2013,5,Regular Season,Hapoel Ramat haSharon,0,14,0,-12,0,0,5,2,14
550,2013,6,Regular Season,Maccabi Tel Aviv,0,1,16,10,5,1,0,10,0
551,2013,6,Regular Season,Hapoel Beer Sheva,0,2,13,4,4,1,1,8,4
552,2013,6,Regular Season,Ihud Bnei Sakhnin,0,3,12,6,3,3,0,9,3
553,2013,6,Regular Season,Beitar Jerusalem,0,4,10,2,3,1,2,8,6
554,2013,6,Regular Season,Ironi Kiryat Shmona,0,5,10,1,3,1,2,9,8
555,2013,6,Regular Season,Hapoel Haifa,0,6,10,-1,3,1,2,7,8
556,2013,6,Regular Season,Hapoel Raanana,0,7,9,1,2,3,1,8,7
557,2013,6,Regular Season,Hapoel Tel Aviv,0,8,8,3,2,2,2,7,4
558,2013,6,Regular Season,Maccabi Haifa,0,9,8,1,2,2,2,8,7
559,2013,6,Regular Season,Hapoel Acre,0,10,7,-1,2,1,3,7,8
560,2013,6,Regular Season,FC Ashdod,0,11,7,-1,2,1,3,6,7
561,2013,6,Regular Season,Maccabi Petah Tikva,0,12,4,-6,1,1,4,7,13
562,2013,6,Regular Season,Bnei Yehuda Tel Aviv,0,13,3,-6,1,0,5,7,13
563,2013,6,Regular Season,Hapoel Ramat haSharon,0,14,0,-13,0,0,6,2,15
564,2013,7,Regular Season,Maccabi Tel Aviv,0,1,19,13,6,1,0,14,1
565,2013,7,Regular Season,Hapoel Beer Sheva,0,2,14,4,4,2,1,10,6
566,2013,7,Regular Season,Hapoel Haifa,0,3,13,0,4,1,2,8,8
567,2013,7,Regular Season,Ihud Bnei Sakhnin,0,4,12,3,3,3,1,10,7
568,2013,7,Regular Season,Hapoel Tel Aviv,0,5,11,8,3,2,2,12,4
569,2013,7,Regular Season,Beitar Jerusalem,0,6,11,2,3,2,2,8,6
570,2013,7,Regular Season,Ironi Kiryat Shmona,0,7,11,1,3,2,2,9,8
571,2013,7,Regular Season,Hapoel Raanana,0,8,10,1,2,4,1,8,7
572,2013,7,Regular Season,Maccabi Haifa,0,9,8,0,2,2,3,8,8
573,2013,7,Regular Season,FC Ashdod,0,10,8,-1,2,2,3,8,9
574,2013,7,Regular Season,Hapoel Acre,0,11,8,-1,2,2,3,7,8
575,2013,7,Regular Season,Maccabi Petah Tikva,0,12,5,-6,1,2,4,7,13
576,2013,7,Regular Season,Bnei Yehuda Tel Aviv,0,13,4,-6,1,1,5,7,13
577,2013,7,Regular Season,Hapoel Ramat haSharon,0,14,0,-18,0,0,7,2,20
578,2013,8,Regular Season,Maccabi Tel Aviv,0,1,19,12,6,1,1,16,4
579,2013,8,Regular Season,Hapoel Beer Sheva,0,2,17,5,5,2,1,13,8
580,2013,8,Regular Season,Hapoel Haifa,0,3,16,2,5,1,2,10,8
581,2013,8,Regular Season,Hapoel Tel Aviv,0,4,14,10,4,2,2,14,4
582,2013,8,Regular Season,Beitar Jerusalem,0,5,14,3,4,2,2,10,7
583,2013,8,Regular Season,Ihud Bnei Sakhnin,0,6,13,3,3,4,1,11,8
584,2013,8,Regular Season,Hapoel Raanana,0,7,13,2,3,4,1,9,7
585,2013,8,Regular Season,Ironi Kiryat Shmona,0,8,11,-1,3,2,3,9,10
586,2013,8,Regular Season,FC Ashdod,0,9,9,-1,2,3,3,9,10
587,2013,8,Regular Season,Maccabi Haifa,0,10,8,-1,2,2,4,8,9
588,2013,8,Regular Season,Hapoel Acre,0,11,8,-3,2,2,4,7,10
589,2013,8,Regular Season,Maccabi Petah Tikva,0,12,6,-6,1,3,4,8,14
590,2013,8,Regular Season,Bnei Yehuda Tel Aviv,0,13,4,-7,1,1,6,8,15
591,2013,8,Regular Season,Hapoel Ramat haSharon,0,14,1,-18,0,1,7,3,21
592,2013,9,Regular Season,Maccabi Tel Aviv,0,1,20,12,6,2,1,18,6
593,2013,9,Regular Season,Hapoel Beer Sheva,0,2,20,9,6,2,1,17,8
594,2013,9,Regular Season,Hapoel Haifa,0,3,16,1,5,1,3,10,9
595,2013,9,Regular Season,Hapoel Tel Aviv,0,4,15,10,4,3,2,16,6
596,2013,9,Regular Season,Hapoel Raanana,0,5,14,2,3,5,1,9,7
597,2013,9,Regular Season,Beitar Jerusalem,0,6,14,1,4,2,3,10,9
598,2013,9,Regular Season,Ihud Bnei Sakhnin,0,7,13,-1,3,4,2,11,12
599,2013,9,Regular Season,FC Ashdod,0,8,12,0,3,3,3,10,10
600,2013,9,Regular Season,Ironi Kiryat Shmona,0,9,12,-1,3,3,3,9,10
601,2013,9,Regular Season,Maccabi Haifa,0,10,11,1,3,2,4,10,9
602,2013,9,Regular Season,Hapoel Acre,0,11,9,-3,2,3,4,8,11
603,2013,9,Regular Season,Maccabi Petah Tikva,0,12,7,-6,1,4,4,10,16
604,2013,9,Regular Season,Bnei Yehuda Tel Aviv,0,13,5,-7,1,2,6,10,17
605,2013,9,Regular Season,Hapoel Ramat haSharon,0,14,2,-18,0,2,7,4,22
606,2013,10,Regular Season,Maccabi Tel Aviv,0,1,23,14,7,2,1,21,7
607,2013,10,Regular Season,Hapoel Beer Sheva,0,2,21,9,6,3,1,17,8
608,2013,10,Regular Season,Hapoel Raanana,0,3,17,5,4,5,1,12,7
609,2013,10,Regular Season,Ihud Bnei Sakhnin,0,4,16,1,4,4,2,14,13
610,2013,10,Regular Season,Hapoel Haifa,0,5,16,-1,5,1,4,11,12
611,2013,10,Regular Season,Hapoel Tel Aviv,0,6,15,8,4,3,3,18,10
612,2013,10,Regular Season,Ironi Kiryat Shmona,0,7,15,2,4,3,3,13,11
613,2013,10,Regular Season,Maccabi Haifa,0,8,14,3,4,2,4,14,11
614,2013,10,Regular Season,Beitar Jerusalem,0,9,14,-2,4,2,4,11,13
615,2013,10,Regular Season,Hapoel Acre,0,10,12,-2,3,3,4,11,13
616,2013,10,Regular Season,FC Ashdod,0,11,12,-3,3,3,4,10,13
617,2013,10,Regular Season,Maccabi Petah Tikva,0,12,7,-8,1,4,5,11,19
618,2013,10,Regular Season,Bnei Yehuda Tel Aviv,0,13,5,-8,1,2,7,12,20
619,2013,10,Regular Season,Hapoel Ramat haSharon,0,14,3,-18,0,3,7,4,22
620,2013,11,Regular Season,Maccabi Tel Aviv,0,1,26,16,8,2,1,24,8
621,2013,11,Regular Season,Hapoel Beer Sheva,0,2,24,12,7,3,1,20,8
622,2013,11,Regular Season,Ihud Bnei Sakhnin,0,3,19,3,5,4,2,16,13
623,2013,11,Regular Season,Maccabi Haifa,0,4,17,4,5,2,4,16,12
624,2013,11,Regular Season,Hapoel Raanana,0,5,17,3,4,5,2,13,10
625,2013,11,Regular Season,Hapoel Tel Aviv,0,6,16,8,4,4,3,20,12
626,2013,11,Regular Season,Ironi Kiryat Shmona,0,7,16,2,4,4,3,15,13
627,2013,11,Regular Season,Hapoel Haifa,0,8,16,-3,5,1,5,11,14
628,2013,11,Regular Season,FC Ashdod,0,9,15,-2,4,3,4,11,13
629,2013,11,Regular Season,Beitar Jerusalem,0,10,14,-3,4,2,5,11,14
630,2013,11,Regular Season,Hapoel Acre,0,11,12,-3,3,3,5,12,15
631,2013,11,Regular Season,Maccabi Petah Tikva,0,12,7,-11,1,4,6,11,22
632,2013,11,Regular Season,Hapoel Ramat haSharon,0,13,6,-17,1,3,7,5,22
633,2013,11,Regular Season,Bnei Yehuda Tel Aviv,0,14,5,-9,1,2,8,12,21
634,2013,12,Regular Season,Maccabi Tel Aviv,0,1,29,17,9,2,1,26,9
635,2013,12,Regular Season,Hapoel Beer Sheva,0,2,27,14,8,3,1,23,9
636,2013,12,Regular Season,Ihud Bnei Sakhnin,0,3,22,4,6,4,2,17,13
