League,TeamA,TeamB,posTeamA,posTeamB,rounds,matchDate,matchHour,scoreTeamA,scoreTeamB,stadium,attendance,referee,underdog,Season_Year
Bundesliga,Borussia Mönchengladbach,Borussia Dortmund,4,2,18,23/01/2016,18:30:00,1,3,Stadion im Borussia-Park,54.01,Dr. Felix Brych,Borussia Mönchengladbach,2015
Bundesliga,Eintracht Frankfurt,VfL Wolfsburg,14,7,18,24/01/2016,15:30:00,3,2,Commerzbank Arena,36,Knut Kircher,Eintracht Frankfurt,2015
Bundesliga,FC Schalke 04,SV Werder Bremen,6,16,18,24/01/2016,17:30:00,1,3,Veltins-Arena,62.271,Christian Dingert,SV Werder Bremen,2015
Bundesliga,1.FSV Mainz 05,Borussia Mönchengladbach,8,6,19,29/01/2016,20:30:00,1,0,Mewa Arena,32.015,Benjamin Brand,1.FSV Mainz 05,2015
Bundesliga,Borussia Dortmund,FC Ingolstadt 04,2,10,19,30/01/2016,15:30:00,2,0,SIGNAL IDUNA PARK,81.359,Guido Winkmann,FC Ingolstadt 04,2015
Bundesliga,Bayer 04 Leverkusen,Hannover 96,4,18,19,30/01/2016,15:30:00,3,0,BayArena,28.79,Tobias Welz,Hannover 96,2015
Bundesliga,FC Augsburg,Eintracht Frankfurt,12,13,19,30/01/2016,15:30:00,0,0,WWK ARENA,28.653,Sascha Stegemann,Eintracht Frankfurt,2015
Bundesliga,SV Werder Bremen,Hertha BSC,16,3,19,30/01/2016,15:30:00,3,3,Wohninvest-Weserstadion,40.141,Bastian Dankert,SV Werder Bremen,2015
Bundesliga,SV Darmstadt 98,FC Schalke 04,14,5,19,30/01/2016,15:30:00,0,2,Merck-Stadion am Böllenfalltor,17,Daniel Siebert,SV Darmstadt 98,2015
Bundesliga,VfB Stuttgart,Hamburger SV,15,11,19,30/01/2016,18:30:00,2,1,Mercedes-Benz Arena,46.6,Günter Perl,VfB Stuttgart,2015
Bundesliga,VfL Wolfsburg,1. FC Köln,7,9,19,31/01/2016,15:30:00,1,1,Volkswagen Arena,29.156,Wolfgang Stark,1. FC Köln,2015
Bundesliga,Bayern Munich,TSG 1899 Hoffenheim,1,17,19,31/01/2016,17:30:00,2,0,Allianz Arena,75,Dr. Jochen Drees,TSG 1899 Hoffenheim,2015
Bundesliga,Borussia Mönchengladbach,SV Werder Bremen,6,16,20,05/02/2016,20:30:00,5,1,Stadion im Borussia-Park,51.569,Sascha Stegemann,SV Werder Bremen,2015
Bundesliga,FC Schalke 04,VfL Wolfsburg,4,8,20,06/02/2016,15:30:00,3,0,Veltins-Arena,61.483,Tobias Welz,VfL Wolfsburg,2015
Bundesliga,Eintracht Frankfurt,VfB Stuttgart,15,12,20,06/02/2016,15:30:00,2,4,Commerzbank Arena,42,Peter Sippel,Eintracht Frankfurt,2015
Bundesliga,Hannover 96,1.FSV Mainz 05,18,7,20,06/02/2016,15:30:00,0,1,Heinz-von-Heiden-Arena,35.596,Robert Hartmann,Hannover 96,2015
Bundesliga,Hertha BSC,Borussia Dortmund,3,2,20,06/02/2016,15:30:00,0,0,Olympiastadion Berlin,74.244,Marco Fritz,Hertha BSC,2015
Bundesliga,FC Ingolstadt 04,FC Augsburg,10,14,20,06/02/2016,15:30:00,2,1,Audi Sportpark,15.356,Michael Weiner,FC Augsburg,2015
Bundesliga,Bayer 04 Leverkusen,Bayern Munich,5,1,20,06/02/2016,18:30:00,0,0,BayArena,30.21,Knut Kircher,Bayer 04 Leverkusen,2015
Bundesliga,Hamburger SV,1. FC Köln,13,9,20,07/02/2016,15:30:00,1,1,Volksparkstadion,51.999,Dr. Felix Brych,Hamburger SV,2015
Bundesliga,TSG 1899 Hoffenheim,SV Darmstadt 98,17,11,20,07/02/2016,17:30:00,0,2,PreZero Arena,26.231,Christian Dingert,TSG 1899 Hoffenheim,2015
Bundesliga,1.FSV Mainz 05,FC Schalke 04,6,5,21,12/02/2016,20:30:00,2,1,Mewa Arena,32.107,Manuel Gräfe,1.FSV Mainz 05,2015
Bundesliga,Borussia Dortmund,Hannover 96,2,18,21,13/02/2016,15:30:00,1,0,SIGNAL IDUNA PARK,81.359,Günter Perl,Hannover 96,2015
Bundesliga,VfL Wolfsburg,FC Ingolstadt 04,8,12,21,13/02/2016,15:30:00,2,0,Volkswagen Arena,26.884,Patrick Ittrich,FC Ingolstadt 04,2015
Bundesliga,VfB Stuttgart,Hertha BSC,10,4,21,13/02/2016,15:30:00,2,0,Mercedes-Benz Arena,45.465,Christian Dingert,VfB Stuttgart,2015
Bundesliga,SV Werder Bremen,TSG 1899 Hoffenheim,16,17,21,13/02/2016,15:30:00,1,1,Wohninvest-Weserstadion,38.454,Benjamin Brand,TSG 1899 Hoffenheim,2015
Bundesliga,SV Darmstadt 98,Bayer 04 Leverkusen,13,3,21,13/02/2016,15:30:00,1,2,Merck-Stadion am Böllenfalltor,16.8,Dr. Jochen Drees,SV Darmstadt 98,2015
Bundesliga,1. FC Köln,Eintracht Frankfurt,9,15,21,13/02/2016,18:30:00,3,1,RheinEnergieSTADION,49.2,Felix Zwayer,Eintracht Frankfurt,2015
Bundesliga,Hamburger SV,Borussia Mönchengladbach,11,7,21,14/02/2016,15:30:00,3,2,Volksparkstadion,56.706,Deniz Aytekin,Hamburger SV,2015
Bundesliga,FC Augsburg,Bayern Munich,14,1,21,14/02/2016,17:30:00,1,3,WWK ARENA,30.66,Florian Meyer,FC Augsburg,2015
Bundesliga,Eintracht Frankfurt,Hamburger SV,15,12,22,19/02/2016,20:30:00,0,0,Commerzbank Arena,47.2,Wolfgang Stark,Eintracht Frankfurt,2015
Bundesliga,Bayern Munich,SV Darmstadt 98,1,14,22,20/02/2016,15:30:00,3,1,Allianz Arena,75.024,Michael Weiner,SV Darmstadt 98,2015
Bundesliga,Borussia Mönchengladbach,1. FC Köln,5,9,22,20/02/2016,15:30:00,1,0,Stadion im Borussia-Park,52.226,Knut Kircher,1. FC Köln,2015
Bundesliga,Hertha BSC,VfL Wolfsburg,3,8,22,20/02/2016,15:30:00,1,1,Olympiastadion Berlin,40.126,Sascha Stegemann,VfL Wolfsburg,2015
Bundesliga,TSG 1899 Hoffenheim,1.FSV Mainz 05,17,7,22,20/02/2016,15:30:00,3,2,PreZero Arena,24.019,Günter Perl,TSG 1899 Hoffenheim,2015
Bundesliga,FC Ingolstadt 04,SV Werder Bremen,10,16,22,20/02/2016,15:30:00,2,0,Audi Sportpark,15,Tobias Welz,SV Werder Bremen,2015
Bundesliga,Bayer 04 Leverkusen,Borussia Dortmund,4,2,22,21/02/2016,15:30:00,0,1,BayArena,30.21,Felix Zwayer,Bayer 04 Leverkusen,2015
Bundesliga,FC Schalke 04,VfB Stuttgart,6,11,22,21/02/2016,17:30:00,1,1,Veltins-Arena,61.262,Bastian Dankert,VfB Stuttgart,2015
Bundesliga,Hannover 96,FC Augsburg,18,13,22,21/02/2016,17:30:00,0,1,Heinz-von-Heiden-Arena,32.4,Daniel Siebert,Hannover 96,2015
Bundesliga,1. FC Köln,Hertha BSC,10,3,23,26/02/2016,20:30:00,0,1,RheinEnergieSTADION,48.9,Tobias Stieler,1. FC Köln,2015
Bundesliga,VfL Wolfsburg,Bayern Munich,8,1,23,27/02/2016,15:30:00,0,2,Volkswagen Arena,30,Manuel Gräfe,VfL Wolfsburg,2015
Bundesliga,Hamburger SV,FC Ingolstadt 04,11,9,23,27/02/2016,15:30:00,1,1,Volksparkstadion,50.675,Marco Fritz,Hamburger SV,2015
Bundesliga,VfB Stuttgart,Hannover 96,12,18,23,27/02/2016,15:30:00,1,2,Mercedes-Benz Arena,54.356,Sascha Stegemann,Hannover 96,2015
Bundesliga,SV Werder Bremen,SV Darmstadt 98,16,14,23,27/02/2016,15:30:00,2,2,Wohninvest-Weserstadion,40.396,Robert Hartmann,SV Werder Bremen,2015
Bundesliga,FC Augsburg,Borussia Mönchengladbach,13,4,23,28/02/2016,15:30:00,2,2,WWK ARENA,29.665,Knut Kircher,FC Augsburg,2015
Bundesliga,Borussia Dortmund,TSG 1899 Hoffenheim,2,17,23,28/02/2016,17:30:00,3,1,SIGNAL IDUNA PARK,81.359,Peter Sippel,TSG 1899 Hoffenheim,2015
Bundesliga,1.FSV Mainz 05,Bayer 04 Leverkusen,5,6,23,28/02/2016,17:30:00,3,1,Mewa Arena,26.557,Deniz Aytekin,Bayer 04 Leverkusen,2015
Bundesliga,Eintracht Frankfurt,FC Schalke 04,15,7,23,28/02/2016,19:30:00,0,0,Commerzbank Arena,43.5,Dr. Felix Brych,Eintracht Frankfurt,2015
Bundesliga,Hannover 96,VfL Wolfsburg,18,8,24,01/03/2016,20:00:00,0,4,Heinz-von-Heiden-Arena,34.5,Bastian Dankert,Hannover 96,2015
Bundesliga,FC Ingolstadt 04,1. FC Köln,9,10,24,01/03/2016,20:00:00,1,1,Audi Sportpark,14.503,Florian Meyer,1. FC Köln,2015
Bundesliga,Bayern Munich,1.FSV Mainz 05,1,5,24,02/03/2016,20:00:00,1,2,Allianz Arena,75.024,Sascha Stegemann,1.FSV Mainz 05,2015
Bundesliga,FC Schalke 04,Hamburger SV,6,11,24,02/03/2016,20:00:00,3,2,Veltins-Arena,60.856,Günter Perl,Hamburger SV,2015
Bundesliga,Bayer 04 Leverkusen,SV Werder Bremen,7,15,24,02/03/2016,20:00:00,1,4,BayArena,25.506,Marco Fritz,SV Werder Bremen,2015
Bundesliga,Borussia Mönchengladbach,VfB Stuttgart,4,12,24,02/03/2016,20:00:00,4,0,Stadion im Borussia-Park,43.627,Tobias Welz,VfB Stuttgart,2015
Bundesliga,Hertha BSC,Eintracht Frankfurt,3,16,24,02/03/2016,20:00:00,2,0,Olympiastadion Berlin,36.608,Knut Kircher,Eintracht Frankfurt,2015
Bundesliga,TSG 1899 Hoffenheim,FC Augsburg,17,13,24,02/03/2016,20:00:00,2,1,PreZero Arena,21.092,Guido Winkmann,TSG 1899 Hoffenheim,2015
Bundesliga,SV Darmstadt 98,Borussia Dortmund,14,2,24,02/03/2016,20:00:00,0,2,Merck-Stadion am Böllenfalltor,17,Manuel Gräfe,SV Darmstadt 98,2015
Bundesliga,VfL Wolfsburg,Borussia Mönchengladbach,7,6,25,05/03/2016,15:30:00,2,1,Volkswagen Arena,29.224,Daniel Siebert,VfL Wolfsburg,2015
Bundesliga,VfB Stuttgart,TSG 1899 Hoffenheim,11,17,25,05/03/2016,15:30:00,5,1,Mercedes-Benz Arena,47.677,Christian Dingert,TSG 1899 Hoffenheim,2015
Bundesliga,FC Augsburg,Bayer 04 Leverkusen,14,8,25,05/03/2016,15:30:00,3,3,WWK ARENA,27.61,Markus Schmidt,FC Augsburg,2015
Bundesliga,SV Werder Bremen,Hannover 96,13,18,25,05/03/2016,15:30:00,4,1,Wohninvest-Weserstadion,42.1,Felix Zwayer,Hannover 96,2015
Bundesliga,Eintracht Frankfurt,FC Ingolstadt 04,16,9,25,05/03/2016,15:30:00,1,1,Commerzbank Arena,40,Sascha Stegemann,Eintracht Frankfurt,2015
Bundesliga,1. FC Köln,FC Schalke 04,12,4,25,05/03/2016,15:30:00,1,3,RheinEnergieSTADION,49.3,Wolfgang Stark,1. FC Köln,2015
Bundesliga,Borussia Dortmund,Bayern Munich,2,1,25,05/03/2016,18:30:00,0,0,SIGNAL IDUNA PARK,81.359,Tobias Stieler,Borussia Dortmund,2015
Bundesliga,1.FSV Mainz 05,SV Darmstadt 98,5,15,25,06/03/2016,15:30:00,0,0,Mewa Arena,34,Benjamin Brand,SV Darmstadt 98,2015
Bundesliga,Hamburger SV,Hertha BSC,10,3,25,06/03/2016,17:30:00,2,0,Volksparkstadion,46.136,Dr. Felix Brych,Hamburger SV,2015
Bundesliga,Hertha BSC,FC Schalke 04,3,5,26,11/03/2016,20:30:00,2,0,Olympiastadion Berlin,51.424,Tobias Welz,FC Schalke 04,2015
Bundesliga,Borussia Mönchengladbach,Eintracht Frankfurt,4,16,26,12/03/2016,15:30:00,3,0,Stadion im Borussia-Park,54.01,Michael Weiner,Eintracht Frankfurt,2015
Bundesliga,Hannover 96,1. FC Köln,18,9,26,12/03/2016,15:30:00,0,2,Heinz-von-Heiden-Arena,40.6,Peter Sippel,Hannover 96,2015
Bundesliga,TSG 1899 Hoffenheim,VfL Wolfsburg,17,8,26,12/03/2016,15:30:00,1,0,PreZero Arena,25.231,Robert Hartmann,TSG 1899 Hoffenheim,2015
Bundesliga,FC Ingolstadt 04,VfB Stuttgart,10,11,26,12/03/2016,15:30:00,3,3,Audi Sportpark,15.107,Manuel Gräfe,VfB Stuttgart,2015
Bundesliga,SV Darmstadt 98,FC Augsburg,14,13,26,12/03/2016,15:30:00,2,2,Merck-Stadion am Böllenfalltor,16,Bastian Dankert,SV Darmstadt 98,2015
Bundesliga,Bayern Munich,SV Werder Bremen,1,15,26,12/03/2016,18:30:00,5,0,Allianz Arena,75,Guido Winkmann,SV Werder Bremen,2015
Bundesliga,Bayer 04 Leverkusen,Hamburger SV,7,12,26,13/03/2016,15:30:00,1,0,BayArena,30.21,Christian Dingert,Hamburger SV,2015
Bundesliga,Borussia Dortmund,1.FSV Mainz 05,2,6,26,13/03/2016,17:30:00,2,0,SIGNAL IDUNA PARK,81.359,Deniz Aytekin,1.FSV Mainz 05,2015
Bundesliga,FC Schalke 04,Borussia Mönchengladbach,4,5,27,18/03/2016,20:30:00,2,1,Veltins-Arena,62.271,Marco Fritz,Borussia Mönchengladbach,2015
Bundesliga,VfL Wolfsburg,SV Darmstadt 98,8,13,27,19/03/2016,15:30:00,1,1,Volkswagen Arena,26.422,Markus Schmidt,SV Darmstadt 98,2015
Bundesliga,Hamburger SV,TSG 1899 Hoffenheim,12,16,27,19/03/2016,15:30:00,1,3,Volksparkstadion,48.263,Knut Kircher,TSG 1899 Hoffenheim,2015
Bundesliga,SV Werder Bremen,1.FSV Mainz 05,14,7,27,19/03/2016,15:30:00,1,1,Wohninvest-Weserstadion,38.416,Manuel Gräfe,SV Werder Bremen,2015
Bundesliga,1. FC Köln,Bayern Munich,9,1,27,19/03/2016,15:30:00,0,1,RheinEnergieSTADION,49.6,Tobias Welz,1. FC Köln,2015
Bundesliga,Hertha BSC,FC Ingolstadt 04,3,10,27,19/03/2016,15:30:00,2,1,Olympiastadion Berlin,40.385,Patrick Ittrich,FC Ingolstadt 04,2015
Bundesliga,Eintracht Frankfurt,Hannover 96,17,18,27,19/03/2016,18:30:00,1,0,Commerzbank Arena,43.3,Wolfgang Stark,Hannover 96,2015
Bundesliga,VfB Stuttgart,Bayer 04 Leverkusen,11,6,27,20/03/2016,15:30:00,0,2,Mercedes-Benz Arena,54.522,Daniel Siebert,VfB Stuttgart,2015
Bundesliga,FC Augsburg,Borussia Dortmund,15,2,27,20/03/2016,17:30:00,1,3,WWK ARENA,30.66,Christian Dingert,FC Augsburg,2015
Bundesliga,Bayer 04 Leverkusen,VfL Wolfsburg,5,8,28,01/04/2016,20:30:00,3,0,BayArena,29.239,Dr. Felix Brych,VfL Wolfsburg,2015
Bundesliga,Bayern Munich,Eintracht Frankfurt,1,17,28,02/04/2016,15:30:00,1,0,Allianz Arena,75,Florian Meyer,Eintracht Frankfurt,2015
Bundesliga,Hannover 96,Hamburger SV,18,10,28,02/04/2016,15:30:00,0,3,Heinz-von-Heiden-Arena,49,Robert Hartmann,Hannover 96,2015
Bundesliga,1.FSV Mainz 05,FC Augsburg,6,16,28,02/04/2016,15:30:00,4,2,Mewa Arena,31.78,Patrick Ittrich,FC Augsburg,2015
Bundesliga,FC Ingolstadt 04,FC Schalke 04,9,7,28,02/04/2016,15:30:00,3,0,Audi Sportpark,15.2,Daniel Siebert,FC Ingolstadt 04,2015
Bundesliga,SV Darmstadt 98,VfB Stuttgart,13,12,28,02/04/2016,15:30:00,2,2,Merck-Stadion am Böllenfalltor,17,Felix Zwayer,SV Darmstadt 98,2015
Bundesliga,Borussia Dortmund,SV Werder Bremen,2,15,28,02/04/2016,18:30:00,3,2,SIGNAL IDUNA PARK,81.359,Tobias Welz,SV Werder Bremen,2015
Bundesliga,Borussia Mönchengladbach,Hertha BSC,4,3,28,03/04/2016,15:30:00,5,0,Stadion im Borussia-Park,53.114,Sascha Stegemann,Borussia Mönchengladbach,2015
Bundesliga,TSG 1899 Hoffenheim,1. FC Köln,14,11,28,03/04/2016,17:30:00,1,1,PreZero Arena,30.15,Deniz Aytekin,TSG 1899 Hoffenheim,2015
Bundesliga,Hertha BSC,Hannover 96,3,18,29,08/04/2016,20:30:00,2,2,Olympiastadion Berlin,45.229,Benjamin Brand,Hannover 96,2015
Bundesliga,Hamburger SV,SV Darmstadt 98,10,13,29,09/04/2016,15:30:00,1,2,Volksparkstadion,57,Peter Sippel,SV Darmstadt 98,2015
Bundesliga,VfB Stuttgart,Bayern Munich,12,1,29,09/04/2016,15:30:00,1,3,Mercedes-Benz Arena,60,Bastian Dankert,VfB Stuttgart,2015
Bundesliga,SV Werder Bremen,FC Augsburg,16,15,29,09/04/2016,15:30:00,1,2,Wohninvest-Weserstadion,41,Daniel Siebert,SV Werder Bremen,2015
Bundesliga,Eintracht Frankfurt,TSG 1899 Hoffenheim,17,14,29,09/04/2016,15:30:00,0,2,Commerzbank Arena,51,Dr. Felix Brych,Eintracht Frankfurt,2015
Bundesliga,FC Ingolstadt 04,Borussia Mönchengladbach,9,5,29,09/04/2016,15:30:00,1,0,Audi Sportpark,15.2,Tobias Welz,FC Ingolstadt 04,2015
Bundesliga,VfL Wolfsburg,1.FSV Mainz 05,8,6,29,09/04/2016,18:30:00,1,1,Volkswagen Arena,27.844,Günter Perl,VfL Wolfsburg,2015
Bundesliga,FC Schalke 04,Borussia Dortmund,7,2,29,10/04/2016,15:30:00,2,2,Veltins-Arena,61.67,Felix Zwayer,FC Schalke 04,2015
Bundesliga,1. FC Köln,Bayer 04 Leverkusen,11,4,29,10/04/2016,17:30:00,0,2,RheinEnergieSTADION,49.968,Manuel Gräfe,1. FC Köln,2015
Bundesliga,Hannover 96,Borussia Mönchengladbach,18,5,30,15/04/2016,20:30:00,2,0,Heinz-von-Heiden-Arena,46.196,Markus Schmidt,Hannover 96,2015
Bundesliga,Bayer 04 Leverkusen,Eintracht Frankfurt,3,17,30,16/04/2016,15:30:00,3,0,BayArena,30.21,Deniz Aytekin,Eintracht Frankfurt,2015
Bundesliga,FC Augsburg,VfB Stuttgart,14,15,30,16/04/2016,15:30:00,1,0,WWK ARENA,30.66,Tobias Stieler,VfB Stuttgart,2015
Bundesliga,SV Werder Bremen,VfL Wolfsburg,16,8,30,16/04/2016,15:30:00,3,2,Wohninvest-Weserstadion,40.557,Wolfgang Stark,SV Werder Bremen,2015
Bundesliga,TSG 1899 Hoffenheim,Hertha BSC,13,4,30,16/04/2016,15:30:00,2,1,PreZero Arena,27.745,Guido Winkmann,TSG 1899 Hoffenheim,2015
Bundesliga,SV Darmstadt 98,FC Ingolstadt 04,11,9,30,16/04/2016,15:30:00,2,0,Merck-Stadion am Böllenfalltor,15.6,Michael Weiner,SV Darmstadt 98,2015
Bundesliga,Bayern Munich,FC Schalke 04,1,7,30,16/04/2016,18:30:00,3,0,Allianz Arena,75,Tobias Welz,FC Schalke 04,2015
Bundesliga,Borussia Dortmund,Hamburger SV,2,12,30,17/04/2016,15:30:00,3,0,SIGNAL IDUNA PARK,81.359,Marco Fritz,Hamburger SV,2015
Bundesliga,1.FSV Mainz 05,1. FC Köln,6,10,30,17/04/2016,17:30:00,2,3,Mewa Arena,33.275,Peter Sippel,1. FC Köln,2015
Bundesliga,Hamburger SV,SV Werder Bremen,11,16,31,22/04/2016,20:30:00,2,1,Volksparkstadion,57,Manuel Gräfe,SV Werder Bremen,2015
Bundesliga,VfL Wolfsburg,FC Augsburg,10,12,31,23/04/2016,15:30:00,0,2,Volkswagen Arena,27.261,Knut Kircher,FC Augsburg,2015
Bundesliga,VfB Stuttgart,Borussia Dortmund,15,2,31,23/04/2016,15:30:00,0,3,Mercedes-Benz Arena,60.449,Daniel Siebert,VfB Stuttgart,2015
Bundesliga,1. FC Köln,SV Darmstadt 98,8,13,31,23/04/2016,15:30:00,4,1,RheinEnergieSTADION,50,Christian Dingert,SV Darmstadt 98,2015
Bundesliga,Hertha BSC,Bayern Munich,4,1,31,23/04/2016,15:30:00,0,2,Olympiastadion Berlin,76.233,Marco Fritz,Hertha BSC,2015
Bundesliga,FC Ingolstadt 04,Hannover 96,9,18,31,23/04/2016,15:30:00,2,2,Audi Sportpark,14.831,Sascha Stegemann,Hannover 96,2015
Bundesliga,FC Schalke 04,Bayer 04 Leverkusen,7,3,31,23/04/2016,18:30:00,2,3,Veltins-Arena,62.271,Wolfgang Stark,FC Schalke 04,2015
Bundesliga,Borussia Mönchengladbach,TSG 1899 Hoffenheim,5,14,31,24/04/2016,15:30:00,3,1,Stadion im Borussia-Park,53.144,Robert Hartmann,TSG 1899 Hoffenheim,2015
Bundesliga,Eintracht Frankfurt,1.FSV Mainz 05,17,6,31,24/04/2016,17:30:00,2,1,Commerzbank Arena,50.3,Felix Zwayer,Eintracht Frankfurt,2015
Bundesliga,FC Augsburg,1. FC Köln,12,8,32,29/04/2016,20:30:00,0,0,WWK ARENA,30.144,Tobias Welz,FC Augsburg,2015
Bundesliga,Bayern Munich,Borussia Mönchengladbach,1,4,32,30/04/2016,15:30:00,1,1,Allianz Arena,75,Daniel Siebert,Borussia Mönchengladbach,2015
Bundesliga,Borussia Dortmund,VfL Wolfsburg,2,10,32,30/04/2016,15:30:00,5,1,SIGNAL IDUNA PARK,81.359,Robert Hartmann,VfL Wolfsburg,2015
Bundesliga,Hannover 96,FC Schalke 04,18,6,32,30/04/2016,15:30:00,1,3,Heinz-von-Heiden-Arena,46.9,Günter Perl,Hannover 96,2015
Bundesliga,TSG 1899 Hoffenheim,FC Ingolstadt 04,13,9,32,30/04/2016,15:30:00,2,1,PreZero Arena,26.561,Bastian Dankert,TSG 1899 Hoffenheim,2015
Bundesliga,1.FSV Mainz 05,Hamburger SV,7,11,32,30/04/2016,15:30:00,0,0,Mewa Arena,34,Guido Winkmann,Hamburger SV,2015
Bundesliga,SV Darmstadt 98,Eintracht Frankfurt,14,16,32,30/04/2016,15:30:00,1,2,Merck-Stadion am Böllenfalltor,14.8,Manuel Gräfe,Eintracht Frankfurt,2015
Bundesliga,Bayer 04 Leverkusen,Hertha BSC,3,5,32,30/04/2016,18:30:00,2,1,BayArena,30.21,Tobias Stieler,Hertha BSC,2015
Bundesliga,SV Werder Bremen,VfB Stuttgart,15,17,32,02/05/2016,20:15:00,6,2,Wohninvest-Weserstadion,41,Dr. Felix Brych,VfB Stuttgart,2015
Bundesliga,FC Schalke 04,FC Augsburg,7,11,33,07/05/2016,15:30:00,1,1,Veltins-Arena,62.271,Christian Dingert,FC Augsburg,2015
Bundesliga,Borussia Mönchengladbach,Bayer 04 Leverkusen,4,3,33,07/05/2016,15:30:00,2,1,Stadion im Borussia-Park,54.01,Bastian Dankert,Borussia Mönchengladbach,2015
Bundesliga,Hamburger SV,VfL Wolfsburg,12,8,33,07/05/2016,15:30:00,0,1,Volksparkstadion,57,Benjamin Brand,Hamburger SV,2015
Bundesliga,VfB Stuttgart,1.FSV Mainz 05,17,5,33,07/05/2016,15:30:00,1,3,Mercedes-Benz Arena,57,Deniz Aytekin,VfB Stuttgart,2015
Bundesliga,Eintracht Frankfurt,Borussia Dortmund,15,2,33,07/05/2016,15:30:00,1,0,Commerzbank Arena,51.5,Daniel Siebert,Eintracht Frankfurt,2015
Bundesliga,1. FC Köln,SV Werder Bremen,9,16,33,07/05/2016,15:30:00,0,0,RheinEnergieSTADION,50,Felix Zwayer,SV Werder Bremen,2015
Bundesliga,Hannover 96,TSG 1899 Hoffenheim,18,14,33,07/05/2016,15:30:00,1,0,Heinz-von-Heiden-Arena,38.096,Wolfgang Stark,Hannover 96,2015
Bundesliga,Hertha BSC,SV Darmstadt 98,6,13,33,07/05/2016,15:30:00,1,2,Olympiastadion Berlin,60.28,Dr. Felix Brych,SV Darmstadt 98,2015
Bundesliga,FC Ingolstadt 04,Bayern Munich,10,1,33,07/05/2016,15:30:00,1,2,Audi Sportpark,15.617,Florian Meyer,FC Ingolstadt 04,2015
Bundesliga,Bayern Munich,Hannover 96,1,18,34,14/05/2016,15:30:00,3,1,Allianz Arena,75,Knut Kircher,Hannover 96,2015
Bundesliga,Borussia Dortmund,1. FC Köln,2,9,34,14/05/2016,15:30:00,2,2,SIGNAL IDUNA PARK,81.359,Michael Weiner,1. FC Köln,2015
Bundesliga,Bayer 04 Leverkusen,FC Ingolstadt 04,3,11,34,14/05/2016,15:30:00,3,2,BayArena,29.22,Guido Winkmann,FC Ingolstadt 04,2015
Bundesliga,VfL Wolfsburg,VfB Stuttgart,8,17,34,14/05/2016,15:30:00,3,1,Volkswagen Arena,30,Manuel Gräfe,VfB Stuttgart,2015
Bundesliga,FC Augsburg,Hamburger SV,12,10,34,14/05/2016,15:30:00,1,3,WWK ARENA,30.66,Florian Meyer,FC Augsburg,2015
Bundesliga,SV Werder Bremen,Eintracht Frankfurt,13,16,34,14/05/2016,15:30:00,1,0,Wohninvest-Weserstadion,42.1,Deniz Aytekin,Eintracht Frankfurt,2015
Bundesliga,TSG 1899 Hoffenheim,FC Schalke 04,15,5,34,14/05/2016,15:30:00,1,4,PreZero Arena,30.15,Dr. Felix Brych,TSG 1899 Hoffenheim,2015
Bundesliga,1.FSV Mainz 05,Hertha BSC,6,7,34,14/05/2016,15:30:00,0,0,Mewa Arena,33.8,Sascha Stegemann,Hertha BSC,2015
Bundesliga,SV Darmstadt 98,Borussia Mönchengladbach,14,4,34,14/05/2016,15:30:00,0,2,Merck-Stadion am Böllenfalltor,17,Peter Sippel,SV Darmstadt 98,2015
Bundesliga,Bayern Munich,SV Werder Bremen,1,18,1,26/08/2016,20:30:00,6,0,Allianz Arena,75,Christian Dingert,SV Werder Bremen,2016
Bundesliga,Borussia Dortmund,1.FSV Mainz 05,4,13,1,27/08/2016,15:30:00,2,1,SIGNAL IDUNA PARK,81.36,Robert Hartmann,1.FSV Mainz 05,2016
Bundesliga,1. FC Köln,SV Darmstadt 98,2,16,1,27/08/2016,15:30:00,2,0,RheinEnergieSTADION,50,Patrick Ittrich,SV Darmstadt 98,2016
Bundesliga,Hamburger SV,FC Ingolstadt 04,10,11,1,27/08/2016,15:30:00,1,1,Volksparkstadion,50.107,Marco Fritz,FC Ingolstadt 04,2016
Bundesliga,FC Augsburg,VfL Wolfsburg,17,3,1,27/08/2016,15:30:00,0,2,WWK ARENA,26.172,Sascha Stegemann,FC Augsburg,2016
Bundesliga,Eintracht Frankfurt,FC Schalke 04,7,15,1,27/08/2016,15:30:00,1,0,Commerzbank Arena,47,Wolfgang Stark,FC Schalke 04,2016
Bundesliga,Borussia Mönchengladbach,Bayer 04 Leverkusen,5,12,1,27/08/2016,18:30:00,2,1,Stadion im Borussia-Park,52.183,Dr. Felix Brych,Bayer 04 Leverkusen,2016
Bundesliga,Hertha BSC,SC Freiburg,6,14,1,28/08/2016,15:30:00,2,1,Olympiastadion Berlin,41.648,Benjamin Brand,SC Freiburg,2016
Bundesliga,TSG 1899 Hoffenheim,RB Leipzig,8,9,1,28/08/2016,17:30:00,2,2,PreZero Arena,24.188,Tobias Stieler,RB Leipzig,2016
Bundesliga,FC Schalke 04,Bayern Munich,17,1,2,09/09/2016,20:30:00,0,2,Veltins-Arena,62.271,Manuel Gräfe,FC Schalke 04,2016
Bundesliga,Bayer 04 Leverkusen,Hamburger SV,6,15,2,10/09/2016,15:30:00,3,1,BayArena,30.21,Tobias Welz,Hamburger SV,2016
Bundesliga,VfL Wolfsburg,1. FC Köln,4,3,2,10/09/2016,15:30:00,0,0,Volkswagen Arena,29.067,Guido Winkmann,VfL Wolfsburg,2016
