season,clubs_name,round,promoted,game,win,draw,lose,goals,g_difference,pts,team_pos
2019,Sekzia Ness Ziona,7,0,Relegation round,3,2,2,6:06,0,11,3
2019,Ironi Kiryat Shmona,7,0,Relegation round,3,1,3,6:08,-2,10,4
2019,Maccabi Netanya,7,0,Relegation round,3,0,4,12:14,-2,9,5
2019,Hapoel Hadera,7,0,Relegation round,1,3,3,9:14,-5,6,6
2019,Hapoel Raanana,7,0,Relegation round,0,1,6,7:18,-11,1,7
2020,Bnei Yehuda Tel Aviv,1,0,Regular,1,0,0,3:00,3,3,0
2020,Ironi Kiryat Shmona,1,0,Regular,1,0,0,2:00,2,3,1
2020,Hapoel Beer Sheva,1,0,Regular,1,0,0,3:02,1,3,2
2020,Maccabi Haifa,1,0,Regular,1,0,0,2:01,1,3,3
2020,Hapoel Kfar Saba,1,0,Regular,1,0,0,2:01,1,3,4
2020,Maccabi Petah Tikva,1,0,Regular,1,0,0,2:01,1,3,5
2020,Beitar Jerusalem,1,0,Regular,1,0,0,1:00,1,3,6
2020,Maccabi Netanya,1,0,Regular,0,0,1,2:03,-1,0,7
2020,Maccabi Tel Aviv,1,0,Regular,0,0,1,1:02,-1,0,8
2020,Hapoel Tel Aviv,1,0,Regular,0,0,1,1:02,-1,0,9
2020,Hapoel Hadera,1,0,Regular,0,0,1,1:02,-1,0,10
2020,Hapoel Haifa,1,0,Regular,0,0,1,0:01,-1,0,11
2020,FC Ashdod,1,0,Regular,0,0,1,0:02,-2,0,12
2020,Ihud Bnei Sakhnin,1,0,Regular,0,0,1,0:03,-3,0,13
2020,Beitar Jerusalem,2,0,Regular,2,0,0,5:00,5,6,0
2020,Maccabi Haifa,2,0,Regular,2,0,0,5:02,3,6,1
2020,Maccabi Petah Tikva,2,0,Regular,2,0,0,4:01,3,6,2
2020,Bnei Yehuda Tel Aviv,2,0,Regular,1,1,0,5:02,3,4,3
2020,Ironi Kiryat Shmona,2,0,Regular,1,1,0,3:01,2,4,4
2020,Maccabi Netanya,2,0,Regular,1,0,1,9:03,6,3,5
2020,FC Ashdod,2,0,Regular,1,0,1,2:02,0,3,6
2020,Hapoel Beer Sheva,2,0,Regular,1,0,1,4:05,-1,3,7
2020,Hapoel Kfar Saba,2,0,Regular,1,0,1,2:03,-1,3,8
2020,Maccabi Tel Aviv,2,0,Regular,0,1,1,3:04,-1,1,9
2020,Hapoel Haifa,2,0,Regular,0,1,1,1:02,-1,1,10
2020,Hapoel Tel Aviv,2,0,Regular,0,0,2,1:04,-3,0,11
2020,Hapoel Hadera,2,0,Regular,0,0,2,1:06,-5,0,12
2020,Ihud Bnei Sakhnin,2,0,Regular,0,0,2,0:10,-10,0,13
2020,Maccabi Haifa,3,0,Regular,3,0,0,8:02,6,9,0
2020,Beitar Jerusalem,3,0,Regular,3,0,0,6:00,6,9,1
2020,Maccabi Petah Tikva,3,0,Regular,2,0,1,4:02,2,6,2
2020,Hapoel Kfar Saba,3,0,Regular,2,0,1,5:04,1,6,3
2020,FC Ashdod,3,0,Regular,2,0,1,3:02,1,6,4
2020,Maccabi Netanya,3,0,Regular,1,1,1,11:05,6,4,5
2020,Bnei Yehuda Tel Aviv,3,0,Regular,1,1,1,6:05,1,4,6
2020,Hapoel Haifa,3,0,Regular,1,1,1,3:02,1,4,7
2020,Ironi Kiryat Shmona,3,0,Regular,1,1,1,3:02,1,4,8
2020,Hapoel Beer Sheva,3,0,Regular,1,1,1,6:07,-1,4,9
2020,Maccabi Tel Aviv,3,0,Regular,0,2,1,5:06,-1,2,10
2020,Hapoel Hadera,3,0,Regular,0,1,2,3:08,-5,1,11
2020,Hapoel Tel Aviv,3,0,Regular,0,0,3,1:06,-5,0,12
2020,Ihud Bnei Sakhnin,3,0,Regular,0,0,3,0:13,-13,0,13
2020,Maccabi Haifa,4,0,Regular,3,1,0,10:04,6,10,0
2020,Beitar Jerusalem,4,0,Regular,3,1,0,7:01,6,10,1
2020,Maccabi Petah Tikva,4,0,Regular,3,0,1,6:02,4,9,2
2020,Maccabi Netanya,4,0,Regular,2,1,1,14:05,9,7,3
2020,Bnei Yehuda Tel Aviv,4,0,Regular,2,1,1,7:05,2,7,4
2020,FC Ashdod,4,0,Regular,2,0,2,3:03,0,6,5
2020,Hapoel Kfar Saba,4,0,Regular,2,0,2,5:07,-2,6,6
2020,Ironi Kiryat Shmona,4,0,Regular,1,2,1,4:03,1,5,7
2020,Hapoel Beer Sheva,4,0,Regular,1,2,1,8:09,-1,5,8
2020,Hapoel Haifa,4,0,Regular,1,1,2,3:04,-1,4,9
2020,Maccabi Tel Aviv,4,0,Regular,0,3,1,7:08,-1,3,10
2020,Hapoel Hadera,4,0,Regular,0,2,2,4:09,-5,2,11
2020,Hapoel Tel Aviv,4,0,Regular,0,1,3,2:07,-5,1,12
2020,Ihud Bnei Sakhnin,4,0,Regular,0,1,3,2:15,-13,1,13
2020,Maccabi Petah Tikva,5,0,Regular,4,0,1,8:03,5,12,0
2020,Maccabi Haifa,5,0,Regular,3,1,1,12:07,5,10,1
2020,Beitar Jerusalem,5,0,Regular,3,1,1,8:03,5,10,2
2020,FC Ashdod,5,0,Regular,3,0,2,7:03,4,9,3
2020,Hapoel Kfar Saba,5,0,Regular,3,0,2,8:09,-1,9,4
2020,Ironi Kiryat Shmona,5,0,Regular,2,2,1,5:03,2,8,5
2020,Maccabi Netanya,5,0,Regular,2,1,2,14:09,5,7,6
2020,Bnei Yehuda Tel Aviv,5,0,Regular,2,1,2,8:07,1,7,7
2020,Hapoel Haifa,5,0,Regular,2,1,2,5:05,0,7,8
2020,Hapoel Beer Sheva,5,0,Regular,1,3,1,8:09,-1,6,9
2020,Hapoel Hadera,5,0,Regular,1,2,2,8:09,-1,5,10
2020,Maccabi Tel Aviv,5,0,Regular,0,4,1,7:08,-1,4,11
2020,Hapoel Tel Aviv,5,0,Regular,0,1,4,2:08,-6,1,12
2020,Ihud Bnei Sakhnin,5,0,Regular,0,1,4,2:19,-17,1,13
2020,Maccabi Haifa,6,0,Regular,4,1,1,14:08,6,13,0
2020,Maccabi Petah Tikva,6,0,Regular,4,0,2,8:04,4,12,1
2020,Ironi Kiryat Shmona,6,0,Regular,3,2,1,6:03,3,11,2
2020,Maccabi Netanya,6,0,Regular,3,1,2,16:10,6,10,3
2020,Beitar Jerusalem,6,0,Regular,3,1,2,8:04,4,10,4
2020,Bnei Yehuda Tel Aviv,6,0,Regular,3,1,2,9:07,2,10,5
2020,Hapoel Kfar Saba,6,0,Regular,3,1,2,8:09,-1,10,6
2020,FC Ashdod,6,0,Regular,3,0,3,8:05,3,9,7
2020,Maccabi Tel Aviv,6,0,Regular,1,4,1,9:09,0,7,8
2020,Hapoel Beer Sheva,6,0,Regular,1,4,1,8:09,-1,7,9
2020,Hapoel Haifa,6,0,Regular,2,1,3,6:07,-1,7,10
2020,Hapoel Hadera,6,0,Regular,1,2,3,8:10,-2,5,11
2020,Hapoel Tel Aviv,6,0,Regular,1,1,4,3:08,-5,4,12
2020,Ihud Bnei Sakhnin,6,0,Regular,0,1,5,3:21,-18,1,13
2020,Ironi Kiryat Shmona,7,0,Regular,4,2,1,8:03,5,14,0
2020,Maccabi Haifa,7,0,Regular,4,1,2,15:10,5,13,1
2020,Maccabi Petah Tikva,7,0,Regular,4,1,2,8:04,4,13,2
2020,FC Ashdod,7,0,Regular,4,0,3,10:05,5,12,3
2020,Maccabi Netanya,7,0,Regular,3,2,2,17:11,6,11,4
2020,Beitar Jerusalem,7,0,Regular,3,2,2,9:05,4,11,5
2020,Maccabi Tel Aviv,7,0,Regular,2,4,1,10:09,1,10,6
2020,Bnei Yehuda Tel Aviv,7,0,Regular,3,1,3,9:09,0,10,7
2020,Hapoel Haifa,7,0,Regular,3,1,3,8:08,0,10,8
2020,Hapoel Kfar Saba,7,0,Regular,3,1,3,8:10,-2,10,9
2020,Hapoel Beer Sheva,7,0,Regular,1,4,2,8:11,-3,7,10
2020,Hapoel Hadera,7,0,Regular,1,2,4,8:11,-3,5,11
2020,Hapoel Tel Aviv,7,0,Regular,1,2,4,3:08,-5,5,12
2020,Ihud Bnei Sakhnin,7,0,Regular,1,1,5,4:21,-17,4,13
2020,Maccabi Haifa,8,0,Regular,5,1,2,17:10,7,16,0
2020,Maccabi Petah Tikva,8,0,Regular,5,1,2,9:04,5,16,1
2020,Ironi Kiryat Shmona,8,0,Regular,4,3,1,8:03,5,15,2
2020,Maccabi Tel Aviv,8,0,Regular,3,4,1,13:09,4,13,3
2020,Bnei Yehuda Tel Aviv,8,0,Regular,4,1,3,10:09,1,13,4
2020,Maccabi Netanya,8,0,Regular,3,3,2,17:11,6,12,5
2020,FC Ashdod,8,0,Regular,4,0,4,10:06,4,12,6
2020,Beitar Jerusalem,8,0,Regular,3,2,3,9:07,2,11,7
2020,Hapoel Haifa,8,0,Regular,3,2,3,10:10,0,11,8
2020,Hapoel Kfar Saba,8,0,Regular,3,1,4,8:13,-5,10,9
2020,Hapoel Beer Sheva,8,0,Regular,1,5,2,10:13,-3,8,10
2020,Ihud Bnei Sakhnin,8,0,Regular,2,1,5,5:21,-16,7,11
2020,Hapoel Hadera,8,0,Regular,1,2,5,8:12,-4,5,12
2020,Hapoel Tel Aviv,8,0,Regular,1,2,5,3:09,-6,5,13
2020,Maccabi Haifa,9,0,Regular,6,1,2,20:10,10,19,0
2020,Maccabi Petah Tikva,9,0,Regular,6,1,2,10:04,6,19,1
2020,FC Ashdod,9,0,Regular,5,0,4,13:08,5,15,2
2020,Ironi Kiryat Shmona,9,0,Regular,4,3,2,8:06,2,15,3
2020,Maccabi Netanya,9,0,Regular,3,4,2,17:11,6,13,4
2020,Maccabi Tel Aviv,9,0,Regular,3,4,2,15:12,3,13,5
2020,Bnei Yehuda Tel Aviv,9,0,Regular,4,1,4,10:10,0,13,6
2020,Beitar Jerusalem,9,0,Regular,3,2,4,10:09,1,11,7
2020,Hapoel Beer Sheva,9,0,Regular,2,5,2,12:14,-2,11,8
2020,Hapoel Haifa,9,0,Regular,3,2,4,10:12,-2,11,9
2020,Hapoel Kfar Saba,9,0,Regular,3,2,4,9:14,-5,11,10
2020,Ihud Bnei Sakhnin,9,0,Regular,3,1,5,7:21,-14,10,11
2020,Hapoel Hadera,9,0,Regular,1,3,5,9:13,-4,6,12
2020,Hapoel Tel Aviv,9,0,Regular,1,3,5,3:09,-6,6,13
2020,Maccabi Haifa,10,0,Regular,7,1,2,21:10,11,22,0
2020,Maccabi Petah Tikva,10,0,Regular,6,1,3,12:07,5,19,1
2020,FC Ashdod,10,0,Regular,6,0,4,14:08,6,18,2
2020,Maccabi Netanya,10,0,Regular,4,4,2,20:13,7,16,3
2020,Maccabi Tel Aviv,10,0,Regular,4,4,2,19:15,4,16,4
2020,Ironi Kiryat Shmona,10,0,Regular,4,3,3,9:08,1,15,5
2020,Hapoel Beer Sheva,10,0,Regular,3,5,2,14:15,-1,14,6
2020,Bnei Yehuda Tel Aviv,10,0,Regular,4,1,5,10:13,-3,13,7
2020,Beitar Jerusalem,10,0,Regular,3,3,4,10:09,1,12,8
2020,Hapoel Haifa,10,0,Regular,3,2,5,13:16,-3,11,9
2020,Hapoel Kfar Saba,10,0,Regular,3,2,5,9:15,-6,11,10
2020,Ihud Bnei Sakhnin,10,0,Regular,3,2,5,7:21,-14,11,11
2020,Hapoel Hadera,10,0,Regular,2,3,5,12:13,-1,9,12
2020,Hapoel Tel Aviv,10,0,Regular,1,3,6,3:10,-7,6,13
2020,Maccabi Haifa,11,0,Regular,8,1,2,23:11,12,25,0
2020,FC Ashdod,11,0,Regular,6,1,4,15:09,6,19,1
2020,Maccabi Petah Tikva,11,0,Regular,6,1,4,13:09,4,19,2
2020,Maccabi Netanya,11,0,Regular,4,5,2,21:14,7,17,3
2020,Maccabi Tel Aviv,11,0,Regular,4,5,2,19:15,4,17,4
2020,Hapoel Beer Sheva,11,0,Regular,4,5,2,17:15,2,17,5
2020,Ironi Kiryat Shmona,11,0,Regular,4,3,4,9:09,0,15,6
2020,Hapoel Haifa,11,0,Regular,4,2,5,15:17,-2,14,7
2020,Bnei Yehuda Tel Aviv,11,0,Regular,4,2,5,11:14,-3,14,8
2020,Ihud Bnei Sakhnin,11,0,Regular,4,2,5,8:21,-13,14,9
2020,Beitar Jerusalem,11,0,Regular,3,4,4,10:09,1,13,10
2020,Hapoel Kfar Saba,11,0,Regular,3,2,6,10:17,-7,11,11
2020,Hapoel Hadera,11,0,Regular,2,4,5,13:14,-1,10,12
2020,Hapoel Tel Aviv,11,0,Regular,1,3,7,3:13,-10,6,13
2020,Maccabi Haifa,12,0,Regular,9,1,2,26:11:00,15,28,0
2020,Maccabi Petah Tikva,12,0,Regular,7,1,4,15:10,5,22,1
2020,Maccabi Tel Aviv,12,0,Regular,5,5,2,20:15,5,20,2
2020,FC Ashdod,12,0,Regular,6,1,5,15:10,5,19,3
2020,Maccabi Netanya,12,0,Regular,4,5,3,22:16,6,17,4
2020,Hapoel Beer Sheva,12,0,Regular,4,5,3,18:17,1,17,5
2020,Hapoel Haifa,12,0,Regular,5,2,5,16:17,-1,17,6
2020,Ironi Kiryat Shmona,12,0,Regular,4,3,5,9:10,-1,15,7
2020,Beitar Jerusalem,12,0,Regular,3,5,4,11:10,1,14,8
2020,Bnei Yehuda Tel Aviv,12,0,Regular,4,2,6,11:17,-6,14,9
2020,Ihud Bnei Sakhnin,12,0,Regular,4,2,6,8:22,-14,14,10
2020,Hapoel Hadera,12,0,Regular,3,4,5,15:15,0,13,11
2020,Hapoel Kfar Saba,12,0,Regular,3,3,6,11:18,-7,12,12
2020,Hapoel Tel Aviv,12,0,Regular,2,3,7,4:13,-9,9,13
2020,Maccabi Haifa,13,0,Regular,10,1,2,28:11:00,17,31,0
2020,Maccabi Tel Aviv,13,0,Regular,6,5,2,24:15:00,9,23,1
2020,Maccabi Petah Tikva,13,0,Regular,7,2,4,15:10,5,23,2
2020,FC Ashdod,13,0,Regular,7,1,5,17:11,6,22,3
2020,Hapoel Beer Sheva,13,0,Regular,5,5,3,20:17,3,20,4
2020,Ironi Kiryat Shmona,13,0,Regular,5,3,5,10:10,0,18,5
2020,Hapoel Haifa,13,0,Regular,5,3,5,16:17,-1,18,6
2020,Maccabi Netanya,13,0,Regular,4,5,4,22:18,4,17,7
2020,Ihud Bnei Sakhnin,13,0,Regular,4,3,6,8:22,-14,15,8
2020,Hapoel Hadera,13,0,Regular,3,5,5,15:15,0,14,9
2020,Beitar Jerusalem,13,0,Regular,3,5,5,12:12,0,14,10
2020,Bnei Yehuda Tel Aviv,13,0,Regular,4,2,7,11:19,-8,14,11
2020,Hapoel Kfar Saba,13,0,Regular,3,3,7,11:19,-8,12,12
2020,Hapoel Tel Aviv,13,0,Regular,2,3,8,4:17,-13,9,13
2020,Maccabi Haifa,14,0,Regular,11,1,2,29:11:00,18,34,0
2020,Maccabi Tel Aviv,14,0,Regular,7,5,2,25:15:00,10,26,1
2020,Hapoel Beer Sheva,14,0,Regular,6,5,3,21:17,4,23,2
2020,Maccabi Petah Tikva,14,0,Regular,7,2,5,15:11,4,23,3
2020,FC Ashdod,14,0,Regular,7,1,6,18:13,5,22,4
2020,Ironi Kiryat Shmona,14,0,Regular,6,3,5,12:11,1,21,5
2020,Hapoel Haifa,14,0,Regular,5,4,5,19:20,-1,19,6
2020,Maccabi Netanya,14,0,Regular,4,5,5,22:19,3,17,7
2020,Ihud Bnei Sakhnin,14,0,Regular,4,4,6,9:23,-14,16,8
2020,Beitar Jerusalem,14,0,Regular,3,6,5,15:15,0,15,9
2020,Bnei Yehuda Tel Aviv,14,0,Regular,4,3,7,12:20,-8,15,10
2020,Hapoel Hadera,14,0,Regular,3,5,6,15:16,-1,14,11
2020,Hapoel Kfar Saba,14,0,Regular,3,4,7,12:20,-8,13,12
2020,Hapoel Tel Aviv,14,0,Regular,2,4,8,5:18,-13,10,13
2020,Maccabi Haifa,15,0,Regular,11,2,2,30:12:00,18,35,0
2020,Maccabi Tel Aviv,15,0,Regular,7,6,2,25:15:00,10,27,1
2020,FC Ashdod,15,0,Regular,8,1,6,20:14,6,25,2
2020,Hapoel Beer Sheva,15,0,Regular,6,6,3,22:18,4,24,3
2020,Ironi Kiryat Shmona,15,0,Regular,7,3,5,14:11,3,24,4
2020,Maccabi Petah Tikva,15,0,Regular,7,2,6,15:13,2,23,5
2020,Maccabi Netanya,15,0,Regular,5,5,5,23:19,4,20,6
2020,Hapoel Haifa,15,0,Regular,5,4,6,19:22,-3,19,7
2020,Beitar Jerusalem,15,0,Regular,4,6,5,19:15,4,18,8
2020,Hapoel Kfar Saba,15,0,Regular,4,4,7,14:20,-6,16,9
2020,Bnei Yehuda Tel Aviv,15,0,Regular,4,4,7,12:20,-8,16,10
2020,Ihud Bnei Sakhnin,15,0,Regular,4,4,7,9:24,-15,16,11
2020,Hapoel Hadera,15,0,Regular,3,5,7,15:20,-5,14,12
2020,Hapoel Tel Aviv,15,0,Regular,2,4,9,6:20,-14,10,13
2020,Maccabi Haifa,16,0,Regular,12,2,2,33:12:00,21,38,0
2020,Maccabi Tel Aviv,16,0,Regular,8,6,2,28:16:00,12,30,1
2020,Hapoel Beer Sheva,16,0,Regular,7,6,3,23:18,5,27,2
2020,Maccabi Petah Tikva,16,0,Regular,8,2,6,17:14,3,26,3
2020,FC Ashdod,16,0,Regular,8,1,7,21:16,5,25,4
2020,Ironi Kiryat Shmona,16,0,Regular,7,3,6,14:13,1,24,5
2020,Beitar Jerusalem,16,0,Regular,5,6,5,21:15,6,21,6
2020,Maccabi Netanya,16,0,Regular,5,5,6,24:22:00,2,20,7
2020,Hapoel Haifa,16,0,Regular,5,5,6,21:24,-3,20,8
2020,Hapoel Kfar Saba,16,0,Regular,5,4,7,17:21,-4,19,9
2020,Bnei Yehuda Tel Aviv,16,0,Regular,4,4,8,13:23,-10,16,10
2020,Ihud Bnei Sakhnin,16,0,Regular,4,4,8,9:27,-18,16,11
2020,Hapoel Hadera,16,0,Regular,3,5,8,15:21,-6,14,12
2020,Hapoel Tel Aviv,16,0,Regular,2,5,9,8:22,-14,11,13
2020,Maccabi Haifa,17,0,Regular,12,2,3,34:14:00,20,38,0
2020,Maccabi Tel Aviv,17,0,Regular,9,6,2,30:17:00,13,33,1
2020,Maccabi Petah Tikva,17,0,Regular,9,2,6,19:15,4,29,2
2020,FC Ashdod,17,0,Regular,9,1,7,25:16:00,9,28,3
2020,Hapoel Beer Sheva,17,0,Regular,7,6,4,23:19,4,27,4
2020,Ironi Kiryat Shmona,17,0,Regular,8,3,6,15:13,2,27,5
2020,Maccabi Netanya,17,0,Regular,6,5,6,25:22:00,3,23,6
2020,Beitar Jerusalem,17,0,Regular,5,6,6,21:16,5,21,7
2020,Hapoel Haifa,17,0,Regular,5,5,7,22:26,-4,20,8
2020,Hapoel Kfar Saba,17,0,Regular,5,4,8,17:22,-5,19,9
2020,Ihud Bnei Sakhnin,17,0,Regular,5,4,8,10:27,-17,19,10
2020,Bnei Yehuda Tel Aviv,17,0,Regular,4,4,9,13:27,-14,16,11
2020,Hapoel Hadera,17,0,Regular,3,5,9,15:22,-7,14,12
2020,Hapoel Tel Aviv,17,0,Regular,3,5,9,9:22,-13,14,13
2020,Maccabi Haifa,18,0,Regular,13,2,3,37:14:00,23,41,0
2020,Maccabi Tel Aviv,18,0,Regular,10,6,2,31:17:00,14,36,1
2020,Maccabi Petah Tikva,18,0,Regular,9,2,7,19:16,3,29,2
2020,FC Ashdod,18,0,Regular,9,1,8,25:19:00,6,28,3
2020,Ironi Kiryat Shmona,18,0,Regular,8,4,6,16:14,2,28,4
2020,Hapoel Beer Sheva,18,0,Regular,7,6,5,23:20,3,27,5
2020,Maccabi Netanya,18,0,Regular,7,5,6,28:22:00,6,26,6
2020,Beitar Jerusalem,18,0,Regular,6,6,6,22:16,6,24,7
2020,Hapoel Haifa,18,0,Regular,6,5,7,24:26:00,-2,23,8
2020,Hapoel Kfar Saba,18,0,Regular,5,4,9,17:25,-8,19,9
2020,Ihud Bnei Sakhnin,18,0,Regular,5,4,9,10:29,-19,19,10
2020,Hapoel Hadera,18,0,Regular,4,5,9,17:22,-5,17,11
2020,Bnei Yehuda Tel Aviv,18,0,Regular,4,4,10,13:29,-16,16,12
2020,Hapoel Tel Aviv,18,0,Regular,3,6,9,10:23,-13,15,13
2020,Maccabi Haifa,19,0,Regular,13,2,4,37:15:00,22,41,0
2020,Maccabi Tel Aviv,19,0,Regular,11,6,2,32:17:00,15,39,1
2020,FC Ashdod,19,0,Regular,10,1,8,26:19:00,7,31,2
2020,Ironi Kiryat Shmona,19,0,Regular,9,4,6,18:15,3,31,3
2020,Hapoel Beer Sheva,19,0,Regular,8,6,5,24:20:00,4,30,4
2020,Maccabi Petah Tikva,19,0,Regular,9,2,8,20:18,2,29,5
2020,Maccabi Netanya,19,0,Regular,7,6,6,28:22:00,6,27,6
2020,Beitar Jerusalem,19,0,Regular,6,7,6,23:17,6,25,7
2020,Hapoel Haifa,19,0,Regular,6,6,7,24:26:00,-2,24,8
2020,Hapoel Kfar Saba,19,0,Regular,5,4,10,17:26,-9,19,9
2020,Ihud Bnei Sakhnin,19,0,Regular,5,4,10,10:30,-20,19,10
2020,Hapoel Hadera,19,0,Regular,4,6,9,18:23,-5,18,11
2020,Bnei Yehuda Tel Aviv,19,0,Regular,4,5,10,14:30,-16,17,12
2020,Hapoel Tel Aviv,19,0,Regular,3,7,9,11:24,-13,16,13
2020,Maccabi Haifa,20,0,Regular,14,2,4,39:15:00,24,44,0
2020,Maccabi Tel Aviv,20,0,Regular,12,6,2,35:18:00,17,42,1
2020,FC Ashdod,20,0,Regular,11,1,8,29:19:00,10,34,2
2020,Ironi Kiryat Shmona,20,0,Regular,9,4,7,18:16,2,31,3
2020,Hapoel Beer Sheva,20,0,Regular,8,6,6,24:23:00,1,30,4
2020,Maccabi Petah Tikva,20,0,Regular,9,2,9,20:20,0,29,5
2020,Beitar Jerusalem,20,0,Regular,7,7,6,25:18:00,7,28,6
2020,Maccabi Netanya,20,0,Regular,7,6,7,29:24:00,5,27,7
2020,Hapoel Haifa,20,0,Regular,6,6,8,24:28:00,-4,24,8
2020,Hapoel Kfar Saba,20,0,Regular,6,4,10,18:26,-8,22,9
2020,Bnei Yehuda Tel Aviv,20,0,Regular,5,5,10,15:30,-15,20,10
2020,Hapoel Tel Aviv,20,0,Regular,4,7,9,13:24,-11,19,11
2020,Ihud Bnei Sakhnin,20,0,Regular,5,4,11,10:31,-21,19,12
2020,Hapoel Hadera,20,0,Regular,4,6,10,19:26,-7,18,13
2020,Maccabi Haifa,21,0,Regular,15,2,4,42:15:00,27,47,0
2020,Maccabi Tel Aviv,21,0,Regular,13,6,2,36:18:00,18,45,1
2020,FC Ashdod,21,0,Regular,11,2,8,29:19:00,10,35,2
2020,Hapoel Beer Sheva,21,0,Regular,8,7,6,26:25:00,1,31,3
2020,Ironi Kiryat Shmona,21,0,Regular,9,4,8,19:20,-1,31,4
2020,Maccabi Netanya,21,0,Regular,8,6,7,33:25:00,8,30,5
2020,Maccabi Petah Tikva,21,0,Regular,9,2,10,20:21,-1,29,6
2020,Beitar Jerusalem,21,0,Regular,7,7,7,25:21:00,4,28,7
2020,Hapoel Haifa,21,0,Regular,6,7,8,26:30:00,-4,25,8
2020,Hapoel Kfar Saba,21,0,Regular,6,4,11,18:27,-9,22,9
2020,Hapoel Hadera,21,0,Regular,5,6,10,20:26,-6,21,10
2020,Bnei Yehuda Tel Aviv,21,0,Regular,5,6,10,15:30,-15,21,11
2020,Hapoel Tel Aviv,21,0,Regular,4,8,9,13:24,-11,20,12
2020,Ihud Bnei Sakhnin,21,0,Regular,5,5,11,10:31,-21,20,13
2020,Maccabi Haifa,22,0,Regular,16,2,4,46:17:00,29,50,0
2020,Maccabi Tel Aviv,22,0,Regular,14,6,2,39:19:00,20,48,1
2020,FC Ashdod,22,0,Regular,11,2,9,30:22:00,8,35,2
2020,Hapoel Beer Sheva,22,0,Regular,8,8,6,27:26:00,1,32,3
2020,Maccabi Petah Tikva,22,0,Regular,10,2,10,21:21,0,32,4
2020,Ironi Kiryat Shmona,22,0,Regular,9,4,9,21:24,-3,31,5
2020,Maccabi Netanya,22,0,Regular,8,6,8,33:26:00,7,30,6
2020,Beitar Jerusalem,22,0,Regular,7,8,7,26:22:00,4,29,7
2020,Hapoel Haifa,22,0,Regular,7,7,8,27:30:00,-3,28,8
2020,Hapoel Hadera,22,0,Regular,6,6,10,21:26,-5,24,9
2020,Hapoel Tel Aviv,22,0,Regular,5,8,9,14:24,-10,23,10
2020,Hapoel Kfar Saba,22,0,Regular,6,4,12,18:28,-10,22,11
2020,Bnei Yehuda Tel Aviv,22,0,Regular,5,6,11,15:31,-16,21,12
2020,Ihud Bnei Sakhnin,22,0,Regular,5,5,12,10:32,-22,20,13
2020,Maccabi Haifa,23,0,Regular,17,2,4,48:18:00,30,53,0
2020,Maccabi Tel Aviv,23,0,Regular,15,6,2,41:19:00,22,51,1
2020,FC Ashdod,23,0,Regular,12,2,9,32:22:00,10,38,2
2020,Hapoel Beer Sheva,23,0,Regular,8,9,6,29:28:00,1,33,3
2020,Maccabi Petah Tikva,23,0,Regular,10,3,10,22:22,0,33,4
2020,Ironi Kiryat Shmona,23,0,Regular,9,5,9,23:26,-3,32,5
2020,Maccabi Netanya,23,0,Regular,8,7,8,34:27:00,7,31,6
2020,Beitar Jerusalem,23,0,Regular,7,8,8,28:25:00,3,29,7
2020,Hapoel Haifa,23,0,Regular,7,7,9,27:32:00,-5,28,8
2020,Hapoel Hadera,23,0,Regular,6,7,10,21:26,-5,25,9
2020,Hapoel Tel Aviv,23,0,Regular,5,8,10,15:26,-11,23,10
2020,Ihud Bnei Sakhnin,23,0,Regular,6,5,12,13:34,-21,23,11
2020,Hapoel Kfar Saba,23,0,Regular,6,4,13,18:30,-12,22,12
2020,Bnei Yehuda Tel Aviv,23,0,Regular,5,7,11,15:31,-16,22,13
2020,Maccabi Tel Aviv,24,0,Regular,16,6,2,45:20:00,25,54,0
2020,Maccabi Haifa,24,0,Regular,17,2,5,48:20:00,28,53,1
2020,FC Ashdod,24,0,Regular,12,3,9,33:23:00,10,39,2
2020,Maccabi Petah Tikva,24,0,Regular,11,3,10,24:22:00,2,36,3
2020,Ironi Kiryat Shmona,24,0,Regular,10,5,9,25:26:00,-1,35,4
2020,Maccabi Netanya,24,0,Regular,9,7,8,35:27:00,8,34,5
2020,Hapoel Beer Sheva,24,0,Regular,8,9,7,29:29:00,0,33,6
2020,Beitar Jerusalem,24,0,Regular,7,8,9,29:29:00,0,29,7
2020,Hapoel Haifa,24,0,Regular,7,8,9,27:32:00,-5,29,8
2020,Hapoel Hadera,24,0,Regular,6,8,10,22:27,-5,26,9
2020,Hapoel Tel Aviv,24,0,Regular,6,8,10,16:26,-10,26,10
2020,Hapoel Kfar Saba,24,0,Regular,6,5,13,18:30,-12,23,11
2020,Ihud Bnei Sakhnin,24,0,Regular,6,5,13,13:36,-23,23,12
2020,Bnei Yehuda Tel Aviv,24,0,Regular,5,7,12,15:32,-17,22,13
2020,Maccabi Tel Aviv,25,0,Regular,17,6,2,47:20:00,27,57,0
2020,Maccabi Haifa,25,0,Regular,18,2,5,50:20:00,30,56,1
2020,FC Ashdod,25,0,Regular,12,4,9,35:25:00,10,40,2
2020,Maccabi Petah Tikva,25,0,Regular,11,4,10,24:22:00,2,37,3
2020,Ironi Kiryat Shmona,25,0,Regular,10,5,10,25:28:00,-3,35,4
2020,Maccabi Netanya,25,0,Regular,9,7,9,35:28:00,7,34,5
2020,Hapoel Beer Sheva,25,0,Regular,8,10,7,29:29:00,0,34,6
2020,Beitar Jerusalem,25,0,Regular,8,8,9,31:30:00,1,32,7
